sentence | translation | sdg
Estudiantes del grado de Ingeniería Biomédica de la Universidad Politécnica de Cartagena (UPCT) han visitado el servicio de Medicina Intensiva del Hospital General Universitario Santa Lucía. | Students from the Biomedical Engineering degree at the Polytechnic University of Cartagena (UPCT) visited the Intensive Care Medicine service at the General University Hospital Santa Lucía. | 3
Personal facultativo de esta unidad ha realizado durante tres horas una demostración de los dispositivos electromecánicos de diagnóstico y tratamiento para los pacientes críticos con los que cuenta el centro hospitalario de Cartagena. | The medical staff of this unit conducted a three-hour demonstration of the electromechanical diagnostic and treatment devices for critical patients available at the Cartagena hospital. | 3
La UCI del Santa Lucía cuanta con equipos de última generación en el diagnóstico y tratamiento de pacientes críticos. | The Santa Lucía ICU has state-of-the-art equipment for the diagnosis and treatment of critical patients. | 3
Entre ellos, equipos de ventilación mecánica, monitorización hemodinámica, monitorización sedoanalgésica, electroestimulación cardiaca o depuración renal. | Among them, mechanical ventilation equipment, hemodynamic monitoring, sedoanalgesic monitoring, cardiac electrostimulation, and renal purification. | 3
Los futuros ingenieros biomédicos desarrollarán soluciones tecnológicas para el área de la salud. | Future biomedical engineers will develop technological solutions for the healthcare sector. | 3
En la actualidad, estos profesionales diseñan dispositivos médicos que se desarrollan a través de técnicas de la Industria 4.0 incorporadas a la Medicina, como la Robótica, Impresión 3D, Realidad Virtual o la Inteligencia Artificial. | Currently, these professionals design medical devices using Industry 4.0 techniques integrated into Medicine, such as Robotics, 3D Printing, Virtual Reality, and Artificial Intelligence. | 3, 9
Durante su formación en la UPCT, estudian contenidos propios de la Ingeniería y la Electrónica Industrial complemantados con otros específicos en Biología, Anatomía y Fisiología Humana, Biomecánica y Biomateriales o  Procesamiento de Bioseñales, entre otras. | During their studies at the UPCT, they learn about topics related to Industrial Engineering and Electronics complemented with specific ones in Biology, Human Anatomy and Physiology, Biomechanics and Biomaterials, and Bio-signal Processing, among others. | 3
La UPCT oferta para el próximo curso 25 plazas en el grado en Ingeniería Biomédica y 15 para la doble titulación en Ingeniería Electrónica Industrial y Automática e Ingeniería Biomédica. | The UPCT offers 25 spots for the Biomedical Engineering degree and 15 for the double degree in Industrial and Automatic Electronics Engineering and Biomedical Engineering for the next academic year. | 3
Personal Docente Investigador de la UPCT colabora en diferentes líneas de investigación y docencia con profesionales del Área de Salud de Cartagena. | Teaching and Research Staff from the UPCT collaborate on various research and teaching lines with healthcare professionals in Cartagena. | 3
El objetivo es fomentar la formación de los profesionales y estudiantes en este campo dado que cada vez es mayor el número de equipos multidisciplinares de investigación formados por clínicos y tecnólogos y la importancia de la aplicación de las nuevas tecnologías en el ámbito biomédico y en la atención sanitaria. | The objective is to promote the training of professionals and students in this field given that there is an increasing number of multidisciplinary research teams composed of clinicians and technologists, emphasizing the importance of applying new technologies in the biomedical field and healthcare. | 3, 4
El Servicio Murciano de Salud (SMS) y la UPCT han puesto en marcha el Laboratorio de Investigación, Desarrollo e Innovación en Tecnologías Biomédicas (LIDiTeB) en el Hospital Santa Lucía con el objetivo de fomentar el desarrollo de proyectos de ingeniería en salud y que mejoren la calidad de la atención sanitaria de los pacientes. | The Murcian Health Service (SMS) and UPCT have launched the Research, Development, and Innovation Laboratory in Biomedical Technologies (LIDiTeB) at the Santa Lucía Hospital with the aim of promoting engineering projects in healthcare to enhance the quality of patient care. | 3, 9
Primera y única UCI en la Región certificada en calidad Servicio de Medicina Intensiva (UCI) del Hospital General Universitario Santa Lucía ha obtenido por cuarto año consecutivo el certificado de calidad ISO 9001:2015 en ?su sistema de gestión al superar la auditoría realizada por la empresa Bureau Veritas Certification, lo que la convierte en la prim… | The first and only ICU in the region certified in quality Intensive Care Medicine Service (ICU) at the General University Hospital Santa Lucía has obtained for the fourth consecutive year the ISO 9001:2015 quality certificate for its management system upon passing the audit conducted by Bureau Veritas Certification, making it the first and only ICU in the Murcia region with this recognition. | 3
El servicio de Medicina Intensiva ha ingresado en el último año más de 1.500 pacientes y ha atendido en sus consultas externas a uno 2.800 pacientes. | The Intensive Care Medicine service admitted over 1,500 patients in the last year and provided outpatient care to around 2,800 patients. | 3
Cuenta en el Hospital del Rosell con una consulta para tratar el síndrome post cuidados intensivos para mejorar las secuelas de los pacientes tras su ingreso en la UCI e integra la Unidad de Coordinación de trasplantes con 110 donantes en los últimos años que han hecho posible la donación de cerca de 300 órganos. | There is a consultation service at the Rosell Hospital to address the post-intensive care syndrome to improve patient outcomes after their ICU admission and integrates the Transplant Coordination Unit with 110 donors in recent years, enabling the donation of nearly 300 organs. | 3
La UCI del Hospital General Universitario Santa Lucía es también la primera institución sanitaria en España que ha adoptado un sistema de reanimación por niveles de monitores/desfibriladores que garantiza una respuesta rápida ante paradas cardiacas en todo el hospital y que mejora el índice de supervivencia de los pacientes tras una parada cardiaca súbita. | The ICU at the General University Hospital Santa Lucía is also the first healthcare institution in Spain to implement a multi-level monitor/defibrillator resuscitation system that ensures a rapid response to cardiac arrests throughout the hospital, improving patient survival rates after sudden cardiac arrest. | 3, 3
En la imagen, estudiantes de la asignatura de Fisiología, durante su visita a la UCT. | In the picture, students from the Physiology course during their visit to the UCT. | 4
