sentence | translation | sdg
Ejemplo de transición exitosa de la universidad al mercado laboral a través de las prácticas en empresas, | Example of successful transition from university to the labor market through internships in companies, | 8
el graduado en Ingeniería Electrónica Industrial y Automática por la UPCT Eduardo Andrés Matailo Viñan (Murcia, 1998) ha sido contratado en la fábrica de envases sostenibles e innovadores EVIOSYS, con instalaciones en Las Torres de Cotillas, | the graduate in Industrial and Automatic Electronic Engineering from UPCT Eduardo Andrés Matailo Viñan (Murcia, 1998) has been hired at the sustainable and innovative packaging factory EVIOSYS, with facilities in Las Torres de Cotillas, | 8
en la que realizó dos periodos de prácticas remuneradas. | where he completed two paid internships. | 8
Las primeras prácticas estuvieron bastante relacionadas con la instrumentación, la automatización y el diseño que había estudiado en la carrera, | The first internships were quite related to the instrumentation, automation, and design he had studied in his degree, | 8
explica el egresado de la Escuela de Industriales de la Politécnica de Cartagena. | explains the graduate from the School of Industrials of the Polytechnic University of Cartagena. | 8
En el segundo periodo de prácticas me centré en optimizar una sección de la fábrica, con un proyecto de repetibilidad y reproducibilidad mediante Minitab, en el cual recogemos muestras y datos de los operarios y en base a eso obtenemos una gran cantidad de información tanto de fallos, tiempos, cosas a mejorar, lo que va bien, etcétera, | In the second internship period, I focused on optimizing a section of the factory, with a repeatability and reproducibility project using Minitab, in which we collect samples and data from the operators and based on that, we obtain a large amount of information on failures, times, areas to improve, what is going well, etc., | 8
rememora. | he reminiscences. | 8
Aproveché mucho lo que aprendí en la universidad sobre proyectos de Ingeniería, | I made good use of what I learned at university about Engineering projects, | 8
añade. | he adds. | 8
Gracias a la realización del proyecto me contrataron y pasé al departamento de datos y tecnología digital, mientras continúo con el proyecto de optimización, | Thanks to the completion of the project, they hired me and I moved to the data and digital technology department, while continuing with the optimization project, | 8
Estoy muy contento, particularmente por poder trabajar con software de bases de datos, | I am very happy, particularly for being able to work with database software, | 3
comenta. | he comments. | 8
Para este joven egresado lo mejor que tiene la UPCT son las salidas que proporciona una vez estás en fase de prácticas de empresa o una vez terminado el grado, | For this young graduate "the best thing about UPCT is the opportunities it provides once you are in the company internship phase or once you have completed your degree, | 8
Cuando entras en el mercado tienes curro prácticamente asegurado y eso es por el renombre de la universidad, afirma, | When you enter the market, you have a job practically guaranteed, and that is due to the university's reputation," he states, | 8
Me he encontrado bastantes cosas buenas en la Politécnica de Cartagena, compañerismo, respeto y educación, | I have found quite a few good things at the Polytechnic University of Cartagena, camaraderie, respect, and education, | 4
resume. | he summarizes. | 4
Me llevo una buena experiencia y lo más probable es que también curse el máster en Ingeniería Industrial, | I have had a good experience and it is most likely that I will also pursue a Master's degree in Industrial Engineering, | 4
concluye. | he concludes. | 4
