sentence|translation|sdg
El informe Jóvenes universitarios y empleabilidad que ha publicado Randstad Research vuelve a reincidir en la mayor y mejor inserción laboral de quienes se forman en grados como los ofertados por la Universidad Politécnica de Cartagena.|The 'Young university students and employability' report published by Randstad Research reiterates the greater and better job placement of those who study degrees offered by the Polytechnic University of Cartagena.|4
Destacan por su bajo desempleo, prácticamente cero, quienes titularon en Ingeniería de Telecomunicación (1,6%), Tecnologías Industriales (2,6%) y Química Industrial (2,8%).|Those who graduated in Telecommunication Engineering (1.6%), Industrial Technologies (2.6%), and Industrial Chemistry (2.8%) stand out for their low unemployment rate, practically zero.|8
La media entre los graduados universitarios era en el momento del estudio del 8%.|The average among university graduates was 8% at the time of the study.|4
En el ránking de grados cuyos egresados tardan menos en encontrar su primer empleo sobresalen Ingeniería Electrónica Industrial y Automática e Ingeniería Eléctrica, que también destaca, junto a Tecnologías Industriales y Telecomunicación, por el más años trabajando que han acumulado sus graduados.|In the ranking of degrees whose graduates take less time to find their first job, Industrial and Automatic Electronic Engineering and Electrical Engineering stand out, which, along with Industrial Technologies and Telecommunication, also stand out for the most years of work experience accumulated by their graduates.|4
En cuestión de salario, entre quienes más ganan están los titulados en Ingeniería Naval y Oceánica, Telecomunicación y Tecnologías Industriales.|In terms of salary, the graduates who earn the most are those in Naval and Oceanic Engineering, Telecommunication, and Industrial Technologies.|1
Estos dos últimos títulos también destacan por el carácter estable del empleo que consiguen sus egresados, junto a Eléctronica Industrial y Eléctrica.|These last two degrees also stand out for the stable nature of the employment their graduates obtain, along with Industrial and Electrical Electronic Engineering.|1
Quienes se formaron en todos estos grados también consiguen un mayor porcentaje de empleos a jornada completa.|Those who studied in all these degrees also achieve a higher percentage of full-time jobs.|1
Y entre quienes están menos sobrecualificados para sus puestos de trabajo repuntan quienes estudiaron Ingeniería Biomédica y Arquitectura.|And among those who are less overqualified for their jobs, those who studied Biomedical Engineering and Architecture stand out.|4
Este título también destaca porque muy mayoritariamente sus egresados trabajan en el sector para el que se formaron.|This degree also stands out because the majority of its graduates work in the sector for which they were trained.|4
Asimismo aparecen en el listado de los títulos más útiles para encontrar empleo, Ingeniería de Telecomunicación, Arquitectura, Tecnologías Industriales y Biomédica.|Also included in the list of the most useful degrees for finding employment are Telecommunication Engineering, Architecture, Industrial Technologies, and Biomedical Engineering.|4
Estas dos últimas también están, junto a Ingeniería Eléctrica, entre los grados cuyos egresados están más satisfechos.|The latter two also, along with Electrical Engineering, are among the degrees whose graduates are most satisfied.|3
Los datos proceden de la encuesta de inserción laboral que el INE hizo en 2019 entre quienes se graduaron en el curso 2013-14.|The data comes from the labor insertion survey conducted by the INE in 2019 among those who graduated in the 2013-14 academic year.|4
Entre sus conclusiones generales está que el 92% de quienes estudiaron grados de la rama de Arquitectura e Ingeniería se encontraba trabajando, seis puntos más que la media del conjunto de titulados universitarios.|Among their general conclusions is that 92% of those who studied degrees in the field of Architecture and Engineering were employed, six points higher than the average for all university graduates.|4
Sin embargo, los titulados en esta rama, así como en la de ADE y Derecho, están por debajo de la media de la UE respecto del conjunto de universitarios.|However, graduates in this field, as well as in ADE and Law, are below the EU average compared to all university graduates.|4
Por otro lado, los informes Infoempleo Adecco sobre empleabilidad señalan que Administración y Dirección de Empresas (ADE), que también se puede cursar en la UPCT, y las ingenierías son las carreras más demandadas por las empresas en sus ofertas de trabajo.|On the other hand, the Infoempleo Adecco reports on employability indicate that Business Administration and Management (ADE), which can also be studied at the UPCT, and engineering are the most sought-after careers by companies in their job offers.|8
