sentence | translation | sdg  
El vicerrectorado de Economía, Empresa y Emprendimiento ha lanzado una convocatoria con dos reconocimientos, de 1000 euros cada uno, para que dos emprendedores de la UPCT realicen una estancia en el GrowtHub de la Technological University Dublin, el campus en Irlanda de la alianza EUt+ (European University of Technology). | The Vice-Rectorate of Economy, Business, and Entrepreneurship has launched a call for two awards, each of 1000 euros, so that two entrepreneurs from the UPCT can carry out a stay at the GrowtHub of the Technological University Dublin, the campus in Ireland of the EUt+ alliance (European University of Technology). | 9  
La convocatoria permitirá que dos emprendedores de la UPCT puedan conocer y establecer contactos en uno de los ecosistemas europeos más relevantes en el mundo de las startups. | The call will allow two entrepreneurs from the UPCT to get to know and establish contacts in one of the most relevant European ecosystems in the world of startups. | 9  
De esta forma, se ponen en valor las sinergias y redes de contactos que proporciona la alianza EUt+, especialmente en los campos del emprendimiento, la innovación y la tecnología. | In this way, the synergies and networks of contacts provided by the EUt+ alliance are valued, especially in the fields of entrepreneurship, innovation, and technology. | 9  
La ciudad de Dublín es un referente europeo en los ámbitos del emprendimiento, la tecnología, la innovación y, por ende, las startups. | The city of Dublin is a European benchmark in the fields of entrepreneurship, technology, innovation, and therefore, startups. | 9  
A modo de ejemplo, compañías como Google, Facebook, Linkedin, X (anterior Twitter) o AirBnb han establecido una sede en el área metropolitana del Silicon Docks de Dublín. | For example, companies like Google, Facebook, Linkedin, X (formerly Twitter), or AirBnb have established a headquarters in the metropolitan area of Silicon Docks in Dublin. | 9  
La convocatoria va dirigida a estudiantes de cualquier título oficial de la UPCT, así como a egresados que hayan finalizado sus estudios del curso académico 2019/2020 en adelante. | The call is aimed at students of any official degree of the UPCT, as well as graduates who have completed their studies from the academic year 2019/2020 onwards. | 4  
Estas personas deben estar involucradas en la creación de una startup o haberla constituido ya, con fecha posterior a 2019. | These individuals must be involved in the creation of a startup or have already established one, with a date later than 2019. | 9  
Las bases de la convocatoria se pueden consultar en el tablón electrónico de la UPCT. | The terms of the call can be consulted on the electronic notice board of the UPCT. | 9  
Las candidaturas de todas las personas interesadas se cursarán a través de la sede electrónica de la UPCT hasta el 22 de octubre. | Applications from all interested parties will be processed through the UPCT's electronic headquarters until October 22. | 9  
Esta acción se enmarca en el convenio entre la UPCT y el Instituto de Fomento de la Región de Murcia para promocionar la cultura emprendedora. | This action is part of the agreement between the UPCT and the Institute of Development of the Region of Murcia to promote entrepreneurial culture. | 9  
La convocatoria está financiada a través del Fondo Europeo de Desarrollo Regional (FEDER) por el Convenio de Colaboración INFO-UPCT, para la ejecución de las actividades del Programa de Emprendimiento 2023, y la Cátedra de Emprendimiento Santander-UPCT de la Red de Cátedras UPCT. | The call is funded through the European Regional Development Fund (ERDF) by the INFO-UPCT Collaboration Agreement, for the execution of the activities of the Entrepreneurship 2023 Program, and the Santander-UPCT Entrepreneurship Chair of the UPCT Chairs Network. | 9  
Para ampliar la información pueden dirigirse a emprendedores@upct.es o al 968 17 77. | For more information, you can contact emprendedores@upct.es or 968 17 77. | 9  
