sentence | translation | sdg  
La UPCT ha titulado a más de trescientos arquitectos y arquitectas, en proporción casi idéntica, desde que hace quince años se implantaran en Cartagena los estudios que habilitan para ejercer esta profesión que combina los conocimientos técnicos, artísticos y humanísticos. | UPCT has awarded titles to more than three hundred architects, in almost identical proportion, since fifteen years ago when the studies enabling to practice this profession that combines technical, artistic, and humanistic knowledge were established in Cartagena. | 4  
La Politécnica conmemora este año la efeméride con una muestra de los mejores proyectos finales de carrera realizados en el grado en Arquitectura. | The Polytechnic commemorates this year the anniversary with an exhibition of the best final projects carried out in the Architecture degree. | 4  
La ETSAE  (Escuela Técnica Superior de Arquitectura y Edificación) inaugura a las 19:00 horas del jueves, 1 de junio, una exposición con motivo del aniversario de la implantación de los estudios de Arquitectura en la UPCT en la que muestra los proyectos de sus mejores estudiantes. | The ETSAE (Higher Technical School of Architecture and Building) inaugurates at 19:00 on Thursday, June 1st, an exhibition on the occasion of the anniversary of the implementation of the Architecture studies at UPCT displaying the projects of its best students. | 4  
La muestra está comisariada por los profesores María José Muñoz, Fernando Miguel García, Pedro García y Antonio Cerezuela. | The exhibition is curated by professors María José Muñoz, Fernando Miguel García, Pedro García, and Antonio Cerezuela. | 4  
En el acto participarán los alumnos, que muchos de ellos se reencuentran en la Universidad años después de haber finalizado sus estudios. | The event will be attended by the students, many of whom reunite at the University years after completing their studies. | 4  
La exposición 2008-2023: 15 años de Arquitectura en la UPCT ha seleccionado una treintena de Trabajos Fin de Estudios (TFE) del grado en Arquitectura que obtuvieron sobresaliente o matrícula de honor, y recoge también la trayectoria profesional de sus autores tras formarse en la Politécnica y los temas y lugares que han abordado los proyectos académicos de la ETSAE durante estos tres lustros. | The exhibition '2008-2023: 15 years of Architecture at UPCT' has selected around thirty Final Degree Projects (TFE) from the Architecture degree that obtained outstanding or honors, and also presents the professional careers of their authors after their education at the Polytechnic, as well as the themes and locations addressed by the academic projects of the ETSAE during these three decades. | 4, 9  
Asimismo, se podrán ver durante todo el mes de junio proyectos planteados para diferentes barrios, diputaciones y pedanías de Cartagena y Murcia, así como para otros muchos municipios de la Región, como La Unión, Los Alcázares, San Pedro del Pinatar, Ricote, Cehegín, Caravaca, Cieza, Jumilla o Totana, y también trabajos emplazados en otras provincias españolas. | Likewise, throughout the month of June, projects proposed for various neighborhoods, county councils, and districts of Cartagena and Murcia, as well as for many other municipalities in the region, such as La Unión, Los Alcázares, San Pedro del Pinatar, Ricote, Cehegín, Caravaca, Cieza, Jumilla or Totana, will be displayed, as well as works located in other Spanish provinces. | 11  
Entre los trabajos con la mejor nota académica, está el primer TFE en Arquitectura que fue aprobado en la UPCT, en noviembre de 2014, el de Antonio Zamora Guillén: un centro de sinergias agroalimentarias e investigación diseñado para dar uso al abandonado monasterio de San Ginés de la Jara. | Among the works with the best academic score, there is the first Final Degree Project in Architecture approved at UPCT in November 2014, that of Antonio Zamora Guillén: a center for agri-food synergies and research designed to make use of the abandoned San Ginés de la Jara monastery. | 4  
También de las primeras promociones es el trabajo de David Hernández López, presentado en 2015, de diseño de una terminal de transportes para el AVE y un hipotético tranvía en Cartagena. | Also from the early promotions is the work of David Hernández López, presented in 2015, on the design of a transport terminal for the AVE and a hypothetical tram in Cartagena. | 4  
El proyecto proponía soterrar las vías que llegan a la actual estación de tren y disipar la división con el barrio de Los Mateos. | The project proposed to bury the tracks that lead to the current train station and eliminate the division with the Los Mateos neighborhood. | 4  
Entre los primeros egresados con matrícula de honor, están algunos de los que han logrado numerosas distinciones internacionales, como José María Mateo Torres y Tomás Lario Roca, miembros del equipo de titulados por la UPCT que ganaron en 2021 la bienal europea de jóvenes arquitectos. | Among the first graduates with honors are some who have achieved numerous international distinctions, such as José María Mateo Torres and Tomás Lario Roca, members of the team of graduates from UPCT who won the European biennial of young architects in 2021. | 4  
Ambos, junto a la también egresada Marta Sánchez Pérez, cosecharon un premio del concurso internacional Design Against War, y Mateo Torres también consiguió en 2019 el premio de la IE School of Architecture & Designs. | Together with the also graduate Marta Sánchez Pérez, they won an award from the international Design Against War competition, and Mateo Torres also won the IE School of Architecture & Design's award in 2019. | 4  
De igual forma, los egresados más recientes también han obtenido premios, como el que Álvaro Sánchez Garda y Daniel Nicolás Pagán recabaron en el Concurso Ibérico de Sistemas Pladur. | Similarly, more recent graduates have also received awards, such as Álvaro Sánchez Garda and Daniel Nicolás Pagán who won the Iberian Pladur Systems Competition. | 4  
Los propios trabajos académicos que se realizan en la Escuela de Arquitectura y Edificación han logrado diversos premios, como uno de los que se incluyen en la muestra, la propuesta de estrategia urbanística para Cehegín y otras localidades del Noroeste de la Región de Sergio Giménez Fernández, que obtuvo el premio del Colegio de Arquitectos en 2020. | The academic projects carried out at the School of Architecture and Building have also achieved various awards, such as one included in the exhibition, the urban planning strategy proposal for Cehegín and other locations in the Northwest of the Region by Sergio Giménez Fernández, which won the Architects' Association award in 2020. | 4  
También fue seleccionado como uno de los mejores de España en 2019 el TFE de Vicente Rex Lario. | The Final Degree Project by Vicente Rex Lario was also selected as one of the best in Spain in 2019. | 4  
La muestra permitirá conocer proyectos creados por estudiantes de la UPCT para resolver problemas de toda índole, no sólo arquitectónicos o urbanísticos, como el diseño de centro enfermedades neuromusculares en el Puerto de la Cadena de Alba Miró Andreu, el centro especializado para pacientes de epilepsia en La Arrixaca de Juan Jesús López León o el hospital psiquiátrico diseñado por Virginia Monreal Martínez, ideado para el paseo Ronda de Cieza, junto al río y con vistas a la famosa floración de los melocotoneros. | The exhibition will allow to get to know projects created by UPCT students to solve problems of all kinds, not just architectural or urban, such as the design of a neuromuscular diseases center in Puerto de la Cadena by Alba Miró Andreu, the specialized center for epilepsy patients in La Arrixaca by Juan Jesús López León, or the psychiatric hospital designed by Virginia Monreal Martínez, conceived for the Ronda de Cieza promenade, by the river with views of the famous peach tree blossom. | 3  
En esta misma Vega Media del Segura se emplaza otro de los trabajos que se exhibirán, el proyecto de centro deportivo y agroturístico para la finca El Menjú de Elías Tudela Martínez. | In this same Vega Media del Segura region, another of the works that will be exhibited is located, the sports and agritourism center project for El Menjú farm by Elías Tudela Martínez. | 3, 15  
El centro de divulgación de la posidonia oceánica, diseñado por Virginia Ruiz Guillamón para el parque regional de las Salinas, es uno de los muchos proyectos que los estudiantes de Arquitectura en la UPCT han planteado para el entorno del Mar Menor, como el de Luis López Moya, titulado 'Nuevo edén. Un paraíso terrenal en el borde litoral de San Pedro del Pinatar'. | The dissemination center of the oceanic posidonia, designed by Virginia Ruiz Guillamón for the regional park of Las Salinas, is one of the many projects that Architecture students at UPCT have proposed for the Mar Menor environment, such as the one by Luis López Moya, titled 'Nuevo edén. A terrestrial paradise on the coastal edge of San Pedro del Pinatar'. | 3  
Los trabajos académicos se mostrarán en expositores desmontables diseñados y fabricados por los estudiantes de la asignatura Proyectos III del grado en Fundamentos de Arquitectura que ha sustituido al anterior grado en Arquitectura y que se complementa con el máster en Arquitectura para otorgar la habilitación profesional que se requiere para ejercer la profesión. | The academic works will be displayed on detachable stands designed and manufactured by the students of the Projects III subject in the Architecture Fundamentals degree, which has replaced the previous Architecture degree and is complemented by the Architecture master's degree to grant the professional qualification required to practice the profession. | 4  
La UPCT imparte también el grado en Ingeniería de Edificación (anteriormente denominado Arquitectura Técnica), los másteres en Patrimonio Arquitectónico y en Ciencia y Tecnología de la Edificación en Arquitectura y el nuevo doctorado en Arquitectura, Patrimonio y Ciudad. | UPCT also offers the degree in Building Engineering (previously known as Technical Architecture), the master's degrees in Architectural Heritage and Science and Technology of Building in Architecture, and the new Ph.D. in Architecture, Heritage, and City. | 4  
Esta exposición está patrocinada por el vicerrectorado de Estudiantes, Cultura y Deportes; Asemas; Leroy Merlin y el departamento de  Arquitectura y Tecnología de la Edificación. | This exhibition is sponsored by the Vice-Rectorate of Students, Culture, and Sports; Asemas; Leroy Merlin and the Department of Architecture and Building Technology. | 4
