sentence | translation | sdg
La profesora de la Escuela de Telecomunicación de la UPCT, Lola Cano, ha sido entrevistada en Onda Regional para el programa Plaza Pública para tratar el tema La ciberdelincuencia, un problema preocupante y en alza en España. | The professor from the School of Telecommunications at UPCT, Lola Cano, has been interviewed on Onda Regional for the program Plaza Pública to discuss the topic "Cybercrime, a worrying and rising problem in Spain". | 9
En el panorama actual hay una escasez de profesionales en ciberseguridad en todo el mundo, para lo que es necesario formar en estas habilidades y cubrir estas destrezas, ya que es una de las profesiones más buscadas. | In the current landscape, there is a shortage of cybersecurity professionals worldwide, making it necessary to train in these skills and cover these abilities, as it is one of the most sought-after professions. | 4
En este sentido, la UPCT promueve un máster para capacitar a profesionales de seguridad, dentro del grado de ingeniería de Telecomunicación. | In this sense, UPCT promotes a master's program to train security professionals, within the Telecommunication engineering degree. | 4
Son plazas limitadas, desde una metodología flexible e incluye personalización y actualización. | The spots are limited, with a flexible methodology that includes customization and updates. | 4
Así lo ha explicado Lola Cano, directora del Máster online de Ciberseguridad en la Escuela de Telecomunicaciones, a lo que añade que «son tres ediciones del máster, enfocado para profesionales, no solo de la Informática y Telecomunicaciones, sino de estudios de Criminalística y Marketing, y se inscriben de toda la geografía española, qué no le tengan miedo, ya que no se requieren unos conocimientos muy técnicos». | This is how Lola Cano, director of the Online Master's in Cybersecurity at the School of Telecommunications, has explained it, adding that "there are three editions of the master's program, aimed at professionals not only in Computer Science and Telecommunications but also in Criminalistics and Marketing, and they enroll from all over Spain, so they should not be afraid, as very technical knowledge is not required." | 4
La investigadora ha reconocido la importancia vital de la ciberseguridad, que se enfrenta a importantes retos, «ya que los equipos de ciberseguridad carecen de personal suficiente y las amenazas van a ir a más, es fundamental formar nuevo talento». | The researcher has recognized the vital importance of cybersecurity, which faces significant challenges, "since cybersecurity teams lack sufficient personnel and threats are increasing, it is essential to train new talent." | 4
Europa necesita medio millón de profesionales en Ciberseguridad | Europe needs half a million cybersecurity professionals. | 4
Referente al virus ransomware, una de las amenazas más preocupantes, en la que los ciberdelincuentes secuestran la información de una compañía y exigen un rescate para restaurar el acceso, ha dicho con énfasis que «las amenazas van en aumento en las empresas y los ciberdelincuentes utilizan técnicas de extorsión cada vez más sofisticadas para superar los controles de seguridad». | Regarding the ransomware virus, one of the most concerning threats in which cybercriminals hijack a company's information and demand a ransom to restore access, it has been strongly emphasized that "threats are increasing in companies and cybercriminals are using increasingly sophisticated extortion techniques to bypass security controls." | 9
«Una de las preocupaciones de los profesionales de ciberseguridad son las empresas de Ransomware as a Service (RaaS): todo un negocio, son empresas de crimen organizado, en las que el ciberdelincuente exige dinero, sobre todo, en criptomonedas, bitcoins. | “One of the concerns of cybersecurity professionals is Ransomware as a Service (RaaS) companies: a whole business, they are organized crime companies in which cybercriminals demand money, especially in cryptocurrencies like bitcoins. | 9
Los malos pueden intentar atacar contra la seguridad infinitas veces, pero con que acierten una vez es suficiente», ha remarcado. | "Bad actors can try to attack security countless times, but if they succeed once, that's enough," she stressed. | 16
