sentence | translation | sdg  
El próximo jueves, 15 de febrero, tendrá lugar la undécima edición de los Premios Excellence de Cruceros | Next Thursday, February 15th, the eleventh edition of the Cruise Excellence Awards will take place | 8  
donde se hace entrega de los galardones a las mejores compañías navieras, mejores barcos y mejores destinos del Mediterráneo, divididos en trece categorías | where awards are given to the best shipping companies, best ships, and best destinations in the Mediterranean, divided into thirteen categories | 8  
y a la que asistirán los agentes más importantes del circuito de turismo de cruceros | and will be attended by the most important agents of the cruise tourism circuit | 8  
La ceremonia reunirá, como cada año, a los principales ejecutivos de las compañías navieras de cruceros, turoperadores de cruceros, consignatarios, puertos y destinos, agentes de viajes, prensa, colaboradores, profesionales y empresarios de Cartagena y Murcia otros proveedores del sector | The ceremony will bring together, as every year, the main executives of cruise shipping companies, cruise tour operators, consignees, ports and destinations, travel agents, press, collaborators, professionals, and entrepreneurs from Cartagena and Murcia and other sector providers | 8  
Los Premios Excellence de Cruceros, son el resultado de una macro encuesta realizada entre cruceristas nacionales, hecho que otorga un valor especial a los resultados, por ser la valoración de los propios pasajeros | The Cruise Excellence Awards are the result of a macro survey conducted among national cruisers, a fact that gives special value to the results, as it is the assessment of the passengers themselves | 8  
Más de 300 asistentes llenarán el Paraninfo y disfrutarán de una noche de gala única en esta decimoprimera celebración de unos premios cuyas ediciones anteriores se celebraron en Barcelona, Málaga, Bilbao y Palma de Mallorca | More than 300 attendees will fill the Paraninfo and enjoy a unique gala night at this eleventh celebration of awards, where previous editions were held in Barcelona, Malaga, Bilbao, and Palma de Mallorca | 8  
Esta edición, promovida y patrocinada por la Autoridad Portuaria de Cartagena, el Ayuntamiento de Cartagena y el Instituto de Turismo de la Región de Murcia cuenta además con el patrocinio de la Asociación de Empresarios de Actividades Marítimas (ASEAM) de Cartagena, el tren turístico Almirante, Sureste Incoming, Cruises Atlantic Islands, Agencia Marítima Blázquez Cruises, y Comercio Amigo de los Cruceros | This edition, promoted and sponsored by the Port Authority of Cartagena, the City Council of Cartagena, and the Tourism Institute of the Region of Murcia, also has the sponsorship of the Association of Maritime Activities Entrepreneurs (ASEAM) of Cartagena, the tourist train Almirante, Sureste Incoming, Cruises Atlantic Islands, Blázquez Cruises Shipping Agency, and Cruise Friendly Trade | 8  
La elección de la ciudad se debe entre otras consideraciones a la consolidación del Puerto de Cartagena como uno de los destinos españoles que han experimentado mayor incremento en los últimos años | The choice of the city is due, among other considerations, to the consolidation of the Port of Cartagena as one of the Spanish destinations that have experienced the greatest increase in recent years | 8  
En el 2017 incrementó en casi un 25% el número de pasajeros y de buques e inauguró nuevos accesos a la remodelada terminal de cruceros para dar cabida a buques de más tamaño | In 2017, it increased by almost 25% the number of passengers and ships and inaugurated new accesses to the renovated cruise terminal to accommodate larger ships | 8  
Para 2018 tiene previstas más de 140 escalas con más de 200.000 pasajeros | For 2018, it has planned more than 140 stops with over 200,000 passengers | 8  
Los premios se otorgan en las siguientes categorías | Awards are given in the following categories | 8  
Mejor Puerto Español | Best Spanish Port | 8  
Mejor Tripulación | Best Crew | 8  
Mejor Compañía Popular | Best Popular Company | 8  
Mejor Entretenimiento | Best Entertainment | 8  
Mejor Naviera Calidad Precio | Best Value-for-Money Shipping Company | 8  
Mejor Naviera Premium | Best Premium Shipping Company | 8  
Mejor Naviera Lujo | Best Luxury Shipping Company | 8  
Mejor Barco en el Mediterráneo | Best Ship in the Mediterranean | 8  
Mejor Barco en el Norte de Europa | Best Ship in Northern Europe | 8  
Mejor Reconocimiento de Marca Agencias de Viajes | Best Brand Recognition Travel Agencies | 8  
Mejor Imagen entre consumidores | Best Image among consumers | 8  
Mejor Compañía de Turismo Fluvial | Best River Tourism Company | 8  
Mejor Naviera para el primer crucero | Best Shipping Company for the first cruise | 8  
Los Premios Excellence de cruceros, cuya primera edición se celebró en 2008 en Barcelona son una marca de Cruises News Media Group, organizadora del International Cruise Summit en Madrid y editora de las revistas CruisesNews y TopRiver | The Cruise Excellence Awards, whose first edition was held in 2008 in Barcelona, are a brand of Cruises News Media Group, organizer of the International Cruise Summit in Madrid and publisher of the magazines CruisesNews and TopRiver | 8  
Para más información y acreditación prensa: Teléfono: 91 630 64 99 / cruisesnews@cruisesnews.es Información premios y ediciones anteriores:www.premiosexcellence.com Hashtag: #Excellence2018Cartagena | For more information and press accreditation: Telephone: 91 630 64 99 / cruisesnews@cruisesnews.es Information on awards and previous editions: www.premiosexcellence.com Hashtag: #Excellence2018Cartagena | 9
