sentence | translation | sdg
Buscan hasta dos puntos más por asignatura. | They seek up to two more points per subject. | 4
Por eso, 1.082 estudiantes de la Región repiten la fase voluntaria en la EBAU para subir nota y así intentar acceder a la carrera por la que quieren apostar en un futuro. | That's why 1,082 students from the Region repeat the voluntary phase in the EBAU to improve their grade and thus try to access the career they want to pursue in the future. | 4
Son un 6,08% más que el pasado año, 65 alumnos en total, según los datos facilitados por la Coordinación de las pruebas de acceso a la Universidad para estudiantes de Bachillerato y Ciclos Formativos. | They are 6.08% more than last year, 65 students in total, according to the data provided by the Coordination of the University entrance exams for students of Baccalaureate and Vocational Training. | 4
Estos estudiantes pueden examinarse de nuevo de cuantas asignaturas quieran. | These students can re-take exams for as many subjects as they want. | 4
El Tribunal considerará las dos mejores notas. | The Board will consider the two highest grades. | 4
De esta manera, pueden conseguir hasta dos puntos más por cada asignatura y así poder alcanzar un total de 4 puntos, que computan en la nota sobre 14. | In this way, they can earn up to two more points for each subject and thus reach a total of 4 points, which count towards the grade out of 14. | 4
Hoy, martes, se realizan los exámenes de modalidad durante la mañana y los de la fase voluntaria se hacen por la tarde. | Today, Tuesday, the subject-specific exams are taking place in the morning and the voluntary phase exams are held in the afternoon. | 4
Las notas se publicarán el próximo día 12. | The grades will be published next Tuesday. | 4
Este miércoles concluyen las pruebas. | This Wednesday the exams conclude. | 4
La convocatoria extraordinaria tendrá lugar el 3, 4 y 5 de julio. | The extraordinary call will take place on July 3, 4, and 5. | 4
