sentence | translation | sdg
Los casi 50 voluntarios de apoyo a los exámenes de las pruebas de acceso a la Universidad, EBAU, que se celebran en Cartagena los meses de junio y julio, se despliegan en tres sedes universitarias: La Escuela Técnica Superior de Ingeniería de Telecomunicación (ETSIT), la Escuela Técnica Superior de Ingeniería Industrial (ETSII), ubicadas en el campus Muralla del Mar; y la Facultad de Ciencias del Deporte en San Javier, de la Universidad de Murcia, pero coordinada por la UPCT. | The nearly 50 volunteers supporting the university entrance exams, EBAU, taking place in Cartagena in the months of June and July, are deployed at three university venues: The Higher Technical School of Telecommunication Engineering (ETSIT), the Higher Technical School of Industrial Engineering (ETSII), located on the Muralla del Mar campus; and the Faculty of Sports Science in San Javier, University of Murcia, but coordinated by the UPCT. | 4
Este voluntariado universitario, organizado por el vicerrectorado de Estudiantes, Cultura y Deportes, tiene como cometidos: Asistir a los grupos de encuentro para ubicar y ordenar a los estudiantes y que no se formen corrillos o grupos numerosos. | This university volunteering, organized by the Vice Chancellor's Office for Students, Culture and Sports, has the following tasks: Assist the meeting groups to locate and organize the students so that huddles or large groups do not form. | 4
También, acompañar al grupo al aula, como apoyo del profesorado que se hará cargo de los grupos. | Also, accompany the group to the classroom as support for the teachers who will take care of the groups. | 4
Además, han de estar disponibles por los pasillos y puertas de las aulas, por si fuera necesario algún apoyo al profesorado. | In addition, they must be available in the hallways and classroom doors, in case any support to the teachers is needed. | 4
Puede realizar voluntariado en la UPCT cualquier estudiante o miembro de la comunidad universitaria y puede ser: presencial, online, o semipresencial. | Any student or member of the university community can volunteer at the UPCT and it can be done in person, online, or semi-face-to-face. | 4
Las actividades de voluntariado se ofertan a lo largo del año académico, y pueden ir por código propio, según número de horas, o pueden ir sumándose las horas y al finalizar el curso se computan en función del tipo de actividad. | Volunteer activities are offered throughout the academic year and can be done on their own code, according to the number of hours, or the hours can be added up and at the end of the course they are computed according to the type of activity. | 4
Hay disponibilidad de opciones y compatibilidad entre ellas. | There are options available and compatibility between them. | 4
Hay actividades de voluntariado en entidades de carácter social, en las que los estudiantes pueden apoyar a estudiantes con discapacidad; actividades del Proyecto Semilla; acciones de apoyo a la Unidad de Voluntariado; y/o colaboraciones con Centros de UPCT en proyectos propios, relacionados con la solidaridad y la diversidad. | There are volunteer activities in social entities, where students can support students with disabilities; seed project activities; support actions for the Volunteering Unit; and/or collaborations with UPCT Centers on their own projects related to solidarity and diversity. | 4
Cuando los proyectos a participar conllevan el contacto con menores, se ha de acreditar certificación negativa del Registro Central de Penados en delitos contra la libertad e indemnidad sexual, trata y explotación de menores. | When the projects to participate involve contact with minors, a negative certification from the Central Registry of Convicted Persons in crimes against freedom and sexual integrity, trafficking, and exploitation of minors must be provided. | 4
La Agenda 2030 reconoce el voluntariado como vehículo para el desarrollo de los 17 Objetivos de Desarrollo Sostenible, ODS. | The 2030 Agenda recognizes volunteering as a vehicle for the development of the 17 Sustainable Development Goals, SDGs. | 1
Asimismo, la participación en acciones de voluntariado regladas y debidamente acreditadas, puede ser objeto de reconocimiento de créditos ECTS. | Furthermore, participation in regulated and properly accredited volunteer actions can be recognized for ECTS credits. | 4
Las universidades promueven en los últimos años, no solo actividades para sensibilizar y fomentar el lado artístico y creativo, sino que incrementan e impulsan acciones solidarias, ya sean directa o indirectamente. | Universities have been promoting not only activities in recent years to raise awareness and promote the artistic and creative side, but also increase and promote charitable actions, whether directly or indirectly. | 4
Una labor continuada de voluntariado desarrolla "soft skills" o "habilidades blandas, tales como: responsabilidad, humildad, integridad, resiliencia, empatía, compromiso de equipo, entre otras, útiles en el desarrollo humano, tanto en la vida personal como profesional. | Continued volunteering work develops "soft skills" such as responsibility, humility, integrity, resilience, empathy, team commitment, among others, useful for human development, both in personal and professional life. | 4
