sentence | translation | sdg
Recuperar una manzana urbana, céntrica pero desprovista de vida comercial, es el objetivo de los proyectos finales en Arquitectura realizados por estudiantes de la Universidad Politécnica de Cartagena para un emplazamiento en la calle Selgas del casco antiguo. | Reclaiming an urban block, centrally located but devoid of commercial life, is the goal of the final projects in Architecture carried out by students from the Polytechnic University of Cartagena for a location on Selgas street in the old town. | 9
Era conocida como la calle de las tiendas y llegó a tener 24 negocios y comercios, de los que no ha sobrevivido ninguno, explica en su Trabajo Final de Grado José Francisco Abril Portillo, quien propone un centro de ocio, formación e integración juvenil que estaría delimitado por fachadas preexistentes. | "It was known as 'the street of shops' and had 24 businesses and shops, none of which have survived," explains José Francisco Abril Portillo in his Final Degree Project, who proposes a leisure, training, and youth integration center that would be delimited by pre-existing facades. | 4
El espacio diseñado contaría con área deportiva, incluyendo un skatepark, un rocódromo y toboganes de gran altura, así como un parque infantil y zonas de exposición y reuniones, un graderío y un pequeño atrio, además de oficinas, una cafetería y un comedor social. | The designed space would have a sports area, including a skatepark, climbing wall, and high slides, as well as a playground and areas for exhibitions and meetings, a grandstand, a small atrium, offices, a cafeteria, and a social dining room. | 4
Los jóvenes necesitan un espacio donde poder estar, un lugar donde reunirse, pasar el tiempo, donde pedir ayuda, formarse, escuchar y que te escuchen, un lugar donde integrarse y socializar, explica en su proyecto el ya arquitecto por la UPCT. | The youth "need a space to be, a place to gather, spend time, ask for help, educate themselves, listen and be listened to, a place to integrate and socialize," explains the already qualified architect from the UPCT in his project. | 3
El proyecto académico, dirigido por los profesores Montserrat Solano y Antonio Cerezuela, también pretende ser un lugar de apoyo para las distintas asociaciones de Lorca, que puedan utilizar este espacio para mejorar y ampliar sus servicios, como en el trabajo de otro estudiante de la UPCT para concluir sus estudios en Arquitectura: Carlos Barrero Nicolás. | The academic project, directed by professors Montserrat Solano and Antonio Cerezuela, also aims to be a supportive place for the various associations of Lorca, which can use this space to improve and expand their services, as in the work of another student from the UPCT to complete his Architecture studies: Carlos Barrero Nicolás. | 17
Barrero ha diseñado una sede para el tejido asociativo lorquino inspirada en el paisaje de Lorca y en las proporciones de su casco antiguo. | Barrero has designed a headquarters for the Lorca associative fabric inspired by the landscape of Lorca and the proportions of its old town. | 11
Su trabajo final también fue dirigido por Solano y Cerezuela y también está emplazado en esta zona deteriorada de la ciudad del Sol. | His final project was also directed by Solano and Cerezuela and is also located in this deteriorated area of the City of the Sun. | 11
Por otro lado y también dirigido por los profesores Solano y Cerezuela, el trabajo de Amanda  Sarabia García plantea un equipamiento cultural para reivindicar la importancia que ha tenido la artesanía a lo largo de la historia en Lorca. | On the other hand, and also directed by professors Solano and Cerezuela, the work of Amanda Sarabia García proposes a cultural facility to vindicate the importance that craftsmanship has had throughout history in Lorca. | 8
Servirá para atraer a nuevos emprendedores que impulsarán sus proyectos y sus nuevas formas de trabajo, de manera que, entre todos, creen sinergias creativas, explica la alumna. | "It will serve to attract new entrepreneurs who will drive their projects and their new ways of working, so that, together, they create creative synergies," explains the student. | 8
Su propuesta es un centro donde se impartirían cursos de iniciación en las distintas disciplinas artísticas, tanto de forma individual como colectiva, y en el que los usuarios se podrían formar e investigar de manera independiente, experimentar, crear, producir y desarrollarse como artistas y futuros empresarios. | Her proposal is a center where initiation courses in various artistic disciplines would be taught, both individually and collectively, and where users could train and investigate independently, experiment, create, produce, and develop as artists and future entrepreneurs. | 4
Un espacio de creación donde los más experimentados en el mundo artesanal enseñarán a los jóvenes las técnicas tradicionales y, por otro lado, los jóvenes introducirán a los mayores en las nuevas tecnologías, añade la arquitecta titulada por la UPCT. | "A space for creation where the most experienced in the craft world will teach young people traditional techniques, and on the other hand, young people will introduce the elderly to new technologies," adds the architect graduated from the UPCT. | 4
