sentence|translation|sdg
Este congreso está diseñado con el objetivo de resaltar el potencial del puerto de Cartagena y Escombreras a una audiencia internacional y alentar a nuevas industrias a invertir, convirtiéndose en un escaparate para las empresas presentes en el puerto.|This congress is designed with the aim of highlighting the potential of the ports of Cartagena and Escombreras to an international audience and encouraging new industries to invest, becoming a showcase for the companies operating in the port.|9
El evento, que se ha inaugurado hoy en la Facultad de Empresa de la Universidad Politécnica de Cartagena, ha contado con la presencia de la directora general de Energía y Actividad Industrial y Minera, Esther Marín, y del director general de la Autoridad Portuaria de Cartagena, Fermín Rol.|The event, which was inaugurated today at the Business School of the Polytechnic University of Cartagena, was attended by the General Director of Energy and Industrial and Mining Activity, Esther Marín, and the General Director of the Port Authority of Cartagena, Fermín Rol.|4
La directora general ha señalado la importancia de este encuentro donde se pone en valor las infraestructuras marítimas y la industria del Valle de Escombreras, por lo que ha mostrado la satisfacción del gobierno regional por la realización de este evento en la Región de Murcia.|The General Director emphasized the importance of this meeting where "the maritime infrastructures and the industry of the Escombreras Valley are valued", therefore, she expressed the regional government's satisfaction for holding this event in the Region of Murcia.|9
Por su parte el director general de la APC ha expuesto una introducción al Puerto de Cartagena, así como la historia de la Región de Murcia y ha destacado la importancia de que los asistentes, procedentes de los cinco continentes, conozcan de primera mano la situación del puerto de Cartagena que acoge a los buques de mayor calado que navegan por las aguas internacionales y el privilegiado Valle Industrial de Escombreras.|On his part, the General Director of the Port Authority of Cartagena presented an introduction to the Port of Cartagena, as well as the history of the Region of Murcia and highlighted the importance of attendees from the five continents knowing first-hand the situation of the port of Cartagena, which hosts the largest vessels navigating international waters and the "privileged" Escombreras Industrial Valley.|9
En lo que llevamos de año hemos tenido un crecimiento acumulado en torno al 8% del total de las mercancías que se manipulan en el puerto de Cartagena.|"So far this year, we have had a cumulative growth of around 8% of the total goods handled at the Port of Cartagena."|9
En los últimos años estamos llegando a una cifra en torno a los 32 millones de toneladas y por ese motivo esperamos que en el año 2017 se sobrepase esa cifra en el puerto de Cartagena, ha destacado Fermín Rol.|In recent years, we have reached a figure of around 32 million tons, and for this reason, we expect this figure to be exceeded in the Port of Cartagena in 2017," highlighted Fermín Rol.|9
Asimismo, el director general de la Autoridad Portuaria ha manifestado que el puerto de Cartagena está situado como el cuarto puerto a nivel nacional.|Likewise, the General Director of the Port Authority stated that the Port of Cartagena is ranked as the fourth port nationally.|9
Por su parte, Jordi Armengol, Intermodal Tank Transport Inc., ha destacado la posición estratégica del puerto de Cartagena al ser un lugar de paso entre los buques que se trasladan desde Asia hacia Estados Unidos.|On the other hand, Jordi Armengol from Intermodal Tank Transport Inc., highlighted the "strategic position" of the Port of Cartagena as a passageway for vessels traveling from Asia to the United States.|9
Otros ponentes con los que ha contado el congreso han sido Tony Quinn, CEO de TankBank International; Andrew Bonnington, director editorial de S+P Global Platss; Mike Perkins, director de Global Consultoría ICIS Consulting; José Luis Ortega, director de Producción de Repsol; Fernando Barrangán, jefe de Operaciones de ILBOC; y Fernando Santamaría, jefe de planta de Enagas Transporte S.A.U.|Other presenters at the conference included Tony Quinn, CEO of TankBank International; Andrew Bonnington, editorial director of S+P Global Platss; Mike Perkins, director of Global Consultancy ICIS Consulting; José Luis Ortega, Production Director of Repsol; Fernando Barrangán, Operations Manager of ILBOC; and Fernando Santamaría, Plant Manager of Enagas Transport S.A.U.|4
La jornada de hoy ha versado sobre materias como lo mercados petroleros actuales y el sector petrolero mediterráneo; análisis de los mercados químicos mediterráneos y predicción para el futuro de la industria; la refinería, la mayor inversión en la historia de España, de la mano de Repsol; así como una mesa redonda sobre la generación de GNL y de Gas en España.|Today's agenda focused on topics such as current oil markets and the Mediterranean oil sector; analysis of Mediterranean chemical markets and predictions for the industry's future; the refinery, the largest investment in the history of Spain, led by Repsol; as well as a roundtable on LNG and Gas generation in Spain.|9
En el acto se han dado cita expertos en materia de gráneles de distintos países como Singapur, Reino Unido, Portugal, Estados Unidos y representantes de las principales industrias españolas en esta materia.|The event brought together experts in bulk materials from different countries such as Singapore, the United Kingdom, Portugal, the United States, and representatives of the main Spanish industries in this field.|9
