sentence | translation | sdg  
La aplicabilidad y posibilidad de transferencia al sector productivo de diez investigaciones de la Universidad Politécnica de Cartagena les ha valido el apoyo económico de la Fundación Séneca del Gobierno regional. | The applicability and possibility of transfer to the productive sector of ten research projects from the Polytechnic University of Cartagena has earned them the financial support of the Seneca Foundation of the regional Government. | 9  
La UPCT ha captado 10 de las 36 ayudas y un 28% de los fondos concedidos en la resolución provisional de la convocatoria. | The UPCT has secured 10 out of 36 grants and 28% of the funds granted in the provisional resolution of the call. | 9  
Los proyectos se desarrollarán durante todo el próximo año y tratan temas de Hidráulica, Termodinámica, monitorización medioambiental, climatización agroalimentaria, iluminación en invernaderos, ergonomía, energía solar en explotaciones agrarias, rehabilitación sanitaria y recuperación de aguas residuales. | The projects will be developed throughout the next year and address topics such as Hydraulics, Thermodynamics, environmental monitoring, agri-food climate control, greenhouse lighting, ergonomics, solar energy in agricultural exploitations, health rehabilitation, and wastewater treatment. | 7  
Los dirigen investigadores que imparten docencia en las escuelas de Caminos y Minas, Industriales, Telecomunicaciones y Agronomía. | They are led by researchers who teach at the schools of Civil Engineering and Mining, Industrial Engineering, Telecommunications, and Agronomy. | 4  
La detección en tiempo real de microorganismos patógenos en las aguas depuradas es el objetivo del proyecto de la UPCT mejor valorado en la convocatoria, liderado por Juan García Bermejo. | The real-time detection of pathogenic microorganisms in purified water is the objective of the UPCT project best valued in the call, led by Juan García Bermejo. | 6  
Las aguas residuales son también el tema de otro proyecto, de Juan Monzó, que busca mejorar la eficiencia de su recuperación mediante evaporación por microondas utilizando moldes dieléctricos. | Wastewater is also the subject of another project, by Juan Monzó, which seeks to improve the efficiency of its recovery through microwave evaporation using dielectric molds. | 6  
Conexión directa con el mercado tiene el proyecto de comercialización del software técnico para el estudio de procesos termodinámicos creado por el profesor Joaquín Zueco. | The commercialization project of technical software for the study of thermodynamic processes created by Professor Joaquín Zueco has a direct connection with the market. | 9  
Al igual que el diseño y validación a escala industrial de la cámara climática que estima la vida útil de los productos perecederos que contiene. | Similarly, the design and industrial-scale validation of the climate chamber that estimates the shelf life of perishable products it contains. | 9  
Roque Torres dirigirá este proyecto iniciado por una alumna durante sus prácticas en una empresa de logística. | Roque Torres will lead this project, initiated by a student during her internship at a logistics company. | 8  
Dos de los proyectos concedidos tratan la monitorización medioambiental, desarrollando por un lado una unidad móvil IoT, en el caso de la investigación de José Santa, y, por parte del proyecto dirigido por Rafael Asorey, del desarrollo de redes de monitorización del aire impulsadas por Inteligencia Artificial. | Two of the granted projects deal with environmental monitoring, developing on the one hand a mobile IoT unit, in the case of José Santa's research, and, on the other hand, the project led by Rafael Asorey of developing air monitoring networks powered by Artificial Intelligence. | 13  
La sostenibilidad es el objetivo último también del proyecto de Javier Padilla que desarrolla estructuras agrovoltaicas dinámicas para la adaptación climática en viñedos. | Sustainability is also the ultimate goal of the project by Javier Padilla, which develops dynamic agrovoltaic structures for climatic adaptation in vineyards. | 13  
En el mismo ámbito agronómico, Mari Carmen Ballesta diseña un equipo móvil de radiación y medición lumínica para reducir los efectos adversos del estrés salino en viveros e invernaderos. | In the same agronomic field, Mari Carmen Ballesta designs a mobile radiation and light measurement equipment to reduce the adverse effects of saline stress in nurseries and greenhouses. | 13  
La tecnología al servicio de la salud es la temática del proyecto de análisis de la postura, el equilibrio y la marcha para prevenir caídas en personas mayores, dirigido por Juan Antonio Riquelme, y del dispositivo para la rehabilitación de patologías en la pisada y evaluar su recuperación que desarrolla Juan Suardiaz. | Technology in the service of health is the theme of the project for analyzing posture, balance, and gait to prevent falls in the elderly, led by Juan Antonio Riquelme, and the device for rehabilitating foot pathologies and evaluating their recovery developed by Juan Suardiaz. | 3, 9  
