sentence | translation | sdg
El profesor Francisco José Fernández Cañavate, investigador responsable del Grupo de Ingeniería Multidisciplinar y Seguridad de la UPCT, participará el próximo martes en una mesa redonda sobre Tendencias, Retos y Oportunidades de Negocio en materia de Seguridad | Professor Francisco José Fernández Cañavate, responsible researcher of the Multidisciplinary Engineering and Security Group of the UPCT, will participate next Tuesday in a round table on "Trends, Challenges, and Business Opportunities in Security" | - 
que tendrá lugar en la jornada CAETRA, organizada por la Comunidad Autónoma | which will take place in the event CAETRA, organized by the Autonomous Community | -
El evento se celebrará en el Parque Científico de Murcia | The event will be held at the Scientific Park of Murcia | -
El profesor de la Escuela de Ingeniería Industrial centrará su intervención en la contribución al campo de la seguridad aplicada a los establecimientos industriales | The professor from the School of Industrial Engineering will focus his intervention on the contribution to the field of security applied to industrial facilities | -
así como la formación especializada que a día de hoy podemos ofertar y el consiguiente de proyectos innovadores de aplicación directa en seguridad explica Fernández Cañavate | as well as "the specialized training that we can offer today and the resulting innovative projects with direct application in security," explains Fernández Cañavate | -
En la mesa redonda participan también Ignacio del Olmo, jefe superior de Policía Nacional de la Región de Murcia | Also participating in the round table are Ignacio del Olmo, chief superintendent of the National Police in the Region of Murcia | 16
Encarna Ortíz, presidenta de la Asociación de Empresas de Seguridad de la Región de Murcia (ARESMUR) | Encarna Ortíz, president of the Association of Security Companies of the Region of Murcia (ARESMUR) | -
Sergio Rodríguez, jefe del Centro de Coordinación de Salvamento y Seguridad Marítima  Cartagena (SASEMAR) | Sergio Rodríguez, head of the Coordination Center for Maritime Rescue and Safety - Cartagena (SASEMAR) | 16
Tonny Velin, presidente del Centro Tecnológico de las Tecnologías de la Información y las Comunicaciones (CENTIC) | Tonny Velin, president of the Technological Center for Information and Communications Technologies (CENTIC) | -
La Consejería de Economía, Hacienda y Empresa ha organizado, a través del Info, este encuentro para dar a conocer los retos y oportunidades de negocio que tienen las empresas de la Región de Murcia en el sector de la Defensa y la Seguridad | The Ministry of Economy, Finance, and Business, through Info, has organized this meeting to publicize the challenges and business opportunities that companies in the Region of Murcia have in the Defense and Security sector | 9
CAETRA El proyecto CAETRA está dirigido a impulsar las tecnologías duales -de uso militar y civil- en los ámbitos de defensa, seguridad y reconstrucción | CAETRA The CAETRA project is aimed at promoting dual technologies - for military and civilian use - in the fields of defense, security, and reconstruction | -
Una estrategia pionera en España que en su primera fase, hasta el año 2026, cuenta con un presupuesto de 16,5 millones de euros y que tiene como uno de sus objetivos la creación de más de 1.500 empleos altamente cualificados en el ámbito de las tecnologías duales, según la información facilitada por la CARM | A pioneering strategy in Spain that in its first phase, until 2026, has a budget of 16.5 million euros and that aims to create more than 1,500 highly qualified jobs in the field of dual technologies, according to the information provided by the CARM | 8
Además, el programa CAETRA persigue el fomento de las exportaciones tecnológicas duales, el intercambio de buenas prácticas en este tipo de tecnología, la capacitación y el acceso a fuentes de financiación | In addition, the CAETRA program aims to promote dual technological exports, exchange of best practices in this type of technology, training, and access to sources of financing | 8
