sentence | translation | sdg
Lo que respiramos, lo que comemos, lo que bebemos. | What we breathe, what we eat, what we drink. | 3
A través de estas tres acciones podemos hacer llegar los microplásticos a nuestro organismo. | Through these three actions, we can introduce microplastics into our bodies. | 3
El mundo está inundado de plástico, según los expertos. | The world is flooded with plastic, according to experts. | 14
Naciones Unidas se centra este 5 de junio, Día Mundial del Medio Ambiente, en las soluciones a la contaminación por plásticos mediante la campaña #SinContaminaciónPorPlásticos | The United Nations is focusing this June 5, World Environment Day, on solutions to plastic pollution through the #NoPlasticPollution campaign. | 14
Investigadores de universidades y centros de investigación centran sus esfuerzos en este campo. | Researchers from universities and research centers are focusing their efforts in this field. | 4
En la UPCT, Javier Bayo, investigador del grupo de Ingeniería Ambiental, participa en varios estudios centrados en la búsqueda de microplásticos en agua potable y en el aire que respiramos. | At UPCT, Javier Bayo, a researcher from the Environmental Engineering group, is involved in various studies focused on the search for microplastics in drinking water and in the air we breathe. | 6
El profesor sostiene que el agua del grifo también contiene microplásticos, pero que es totalmente segura en todo el país. | The professor maintains that tap water also contains microplastics, but that it is completely safe throughout the country. | 6
Según los datos, Cartagena es la ciudad de España con los valores medios más bajos. | According to the data, Cartagena is the Spanish city with the lowest average values. | 11
En vía aérea | In the airway | 3
Por otra parte, Javier Bayo ha participado en una investigación llevada a cabo en el Hospital General Universitario de Elche, realizada por la UPCT y la Universidad Autónoma de Madrid, en la que se ha descubierto por primera vez microplásticos en vía aérea inferior de pacientes neumológicos. | On the other hand, Javier Bayo has participated in a research carried out at the General University Hospital of Elche, conducted by the UPCT and the Autonomous University of Madrid, in which microplastics were discovered for the first time in the lower airway of pneumological patients. | 3, 9
La investigación se ha publicado en el Journal of Hazardous Materials, una de las revistas internacionales más destacadas en el campo de la contaminación. | The research has been published in the Journal of Hazardous Materials, one of the most prominent international journals in the field of pollution. | 9
