sentence | translation | sdg
La Universidad Politécnica de Cartagena (UPCT) acoge el próximo mes de noviembre la 41 edición del Congreso Anual de la Sociedad Española de Ingeniería Biomédica (CASEIB), una de los congresos más importantes del sector. | The Polytechnic University of Cartagena (UPCT) will host the 41st edition of the Annual Congress of the Spanish Society of Biomedical Engineering (CASEIB) next November, one of the most important congresses in the sector. | 9
CASEIB 2023 dará a conocer los últimos avances en investigación en las diferentes áreas que engloba la Ingeniería Biomédica. | CASEIB 2023 will present the latest advances in research in the different areas that Biomedical Engineering encompasses. | 9
Los organizadores han realizado la primera llamada para enviar los trabajos a este encuentro científico, que tendrá lugar del 22 al 24 de noviembre. | The organizers have made the first call to submit works to this scientific event, which will take place from November 22 to 24. | 9
Las comunicaciones y resúmenes extendidos se pueden enviar hasta el 21 de julio. | Communications and extended abstracts can be submitted until July 21. | 9
La notificación de aceptación está prevista para el día 10 de octubre. | The acceptance notification is scheduled for October 10. | 9
La Sociedad Española de Ingeniería Biomédica (SEIB) ofrece en este encuentro científico anual conferencias plenarias, mesas redondas, sesiones orales y de póster, así como sesiones especiales centradas en áreas específicas y emergentes dentro de la SEIB. | The Spanish Society of Biomedical Engineering (SEIB) offers at this annual scientific meeting plenary conferences, round tables, oral and poster sessions, as well as special sessions focused on specific and emerging areas within SEIB. | 9,4
Además organiza competiciones destinadas a estudiantes de grado, máster y doctorado: los premios FENIN, EIT Health Spain y José María Ferrero Corral. | It also organizes competitions for undergraduate, master's, and doctoral students: the FENIN, EIT Health Spain, and José María Ferrero Corral awards. | 4
Joaquín Roca, coordinador del grado en Ingeniería Biomédica de la UPCT destaca que CASEIB es el congreso más importante de esta especialidad que se realiza en España. | Joaquín Roca, coordinator of the Biomedical Engineering degree at UPCT, highlights that CASEIB is the most important congress in this specialty held in Spain. | 9
Entre las instituciones que colaboran se encuentran FENIN (Federación Española de Empresas de Tecnología Sanitaria) y EIT Health Spain, institución dependiente del European Institute of Innovation and Technology (EIT). | Among the collaborating institutions are FENIN (Spanish Federation of Health Technology Companies) and EIT Health Spain, an institution dependent on the European Institute of Innovation and Technology (EIT). | 9
En la actualidad, 40 estudiantes cursan estudios de Ingeniería Biomédica en la UPCT. | Currently, 40 students are studying Biomedical Engineering at UPCT. | 4
La oferta para el próximo curso es 25 plazas en el grado en Ingeniería Biomédica y 15 para la doble titulación en Ingeniería Electrónica Industrial y Automática e Ingeniería Biomédica. | The offer for the next academic year is 25 places in the Biomedical Engineering degree and 15 places for the double degree in Industrial and Automatic Electronic Engineering and Biomedical Engineering. | 4
Investigadores de la UPCT colaboran desde hace años en diferentes líneas de investigación y docencia con profesionales del Área de Salud de Cartagena. | Researchers from UPCT have been collaborating for years in different research and teaching lines with professionals from the Health Area of Cartagena. | 3
El objetivo es fomentar la formación de los profesionales y estudiantes en este campo dado que cada vez es mayor el número de equipos multidisciplinares de investigación formados por clínicos y tecnólogos y la importancia de la aplicación de las nuevas tecnologías en el ámbito biomédico y en la atención sanitaria. | The objective is to promote the training of professionals and students in this field given that the number of multidisciplinary research teams formed by clinicians and technologists is increasing, as well as the importance of applying new technologies in the biomedical field and healthcare. | 4,3
Además, el Servicio Murciano de Salud (SMS) y la UPCT han puesto en marcha el Laboratorio de Investigación, Desarrollo e Innovación en Tecnologías Biomédicas (LIDiTeB) en el Hospital Santa Lucía con el objetivo de fomentar el desarrollo de proyectos de ingeniería en salud y que mejoren la calidad de la atención sanitaria de los pacientes. | Furthermore, the Murcian Health Service (SMS) and UPCT have launched the Laboratory of Research, Development, and Innovation in Biomedical Technologies (LIDiTeB) at Santa Lucía Hospital with the aim of promoting the development of engineering projects in health that improve the quality of patient care. | 3,9
