sentence|translation|sdg
El grupo de investigación de Ingeniería Telemática de la UPCT oferta un curso gratuito de Introducción a la Ciberseguridad,abierto a la comunidad universitaria.|The Telematics Engineering research group at UPCT offers a free course on 'Introduction to Cybersecurity' open to the university community.|4
La iniciativa, presentada hoy en la Escuela de Ingeniería de Telecomunicación, se enmarca en el mes de concienciación en Ciberseguridad.|The initiative, presented today at the School of Telecommunication Engineering, is part of the Cybersecurity Awareness Month.|4
Se trata de un curso online de 6 horas de duración que cada estudiante realiza en modalidad adaptada a su ritmo.|It is a 6-hour online course that each student takes at their own pace.|4
Los estudiantes que aprueben el curso recibirán una insignia digital de Cisco, empresa líder mundial en equipamiento de comunicaciones.|Students who pass the course will receive a digital badge from Cisco, a global leader in communication equipment.|4
El curso explora las cibertendencias, las amenazas y la seguridad en el ciberespacio y enseña a proteger los datos personales y la privacidad online.|The course explores cyber trends, threats, and security in cyberspace and teaches how to protect personal data and online privacy.|4
Además, analiza por qué cada vez más empleos en el ámbito de las tecnologías de la información requieren conocimientos en Ciberseguridad, explica Lola Cano, profesora de la Escuela Técnica Superior de Ingeniería de Telecomunicación.|In addition, it analyzes why more and more jobs in the field of information technologies require knowledge in Cybersecurity," explains Lola Cano, a professor at the Higher Technical School of Telecommunication Engineering.|4
El grupo de Ingeniería Telemática tiene previsto ofertar otros cursos gratuitos.|The Telematics Engineering group plans to offer other free courses.|4
El requisito para poder optar a los siguientes cursos es aprobar éste, explica Cano.|"The requirement to be able to apply for the following courses is to pass this one," explains Cano.|4
El curso estará disponible hasta el próximo18 de noviembre.|The course will be available until November 18.|4
Para registrarse gratuitamente y acceder al curso https://bit.ly/ciberupct|To register for free and access the course https://bit.ly/ciberupct|4
