sentence | translation | sdg
El Consejo de Gobierno de la UPCT ha aprobado hoy un paquete de ayudas para la internacionalización de la comunidad universitaria. | The UPCT Government Council has approved a package of grants for the internationalization of the university community. | 4
Estudiantes, profesores y personal de administración y servicios podrán realizar, entre otras acciones, prácticas en empresas internacionales, aprender idiomas o mejorar sus habilidades comunicativas en el extranjero. | Students, professors, and administrative and service staff will be able to carry out, among other actions, internships in international companies, learn languages, or improve their communication skills abroad. | 4, 10
La convocatoria del vicerrectorado de Internacionalización y Universidad Europea está abierta hasta el próximo 16 de junio. | The call for applications from the Vice-Rectorate for Internationalization and European University is open until June 16th. | 4
Las actividades se realizarán entre el próximo mes de octubre y septiembre de 2024. | The activities will take place between the upcoming month of October and September 2024. | 4
La convocatoria prevé que los estudiantes con menos recursos económicos reciban formación gratuita en idiomas, señala el vicerrector de Internacionalización, Rafael Toledo. | The call foresees that students with fewer economic resources receive free language training, stated by the Vice-Rector for Internationalization, Rafael Toledo. | 4, 10
Además, todos los estudiantes que realicen unas prácticas internacionales en empresa recibirán una ayuda económica adicional a su beca Erasmus+. | In addition, all students who carry out international internships in companies will receive additional financial assistance to their Erasmus+ scholarship. | 4
El paquete de ayudas también contempla actuaciones encaminadas a apoyar la participación de la UPCT en la European University of Technology (EUt+), el consorcio europeo de universidades tecnológicas al que pertenece la Politécnica de Cartagena. | The package of grants also includes actions aimed at supporting the participation of the UPCT in the European University of Technology (EUt+), the European consortium of technological universities to which the Polytechnic University of Cartagena belongs. | 4, 9
Como novedad, en esta convocatoria estudiantes y personal, tanto docente como de administración, podrán solicitar ayudas para participar en las acciones Erasmus+ denominadas Blended Intensive Programs, que combinan enseñanza online y presencial en los diferentes campus de EUt+. | As a novelty, in this call, students and staff, both teaching and administrative, can apply for grants to participate in the Erasmus+ actions called Blended Intensive Programs, which combine online and in-person teaching at the various campuses of EUt+. | 4, 9
La Universidad Politécnica de Cartagena, en su estrategia de internacionalización, impulsa de forma continuada diferentes iniciativas. | The Polytechnic University of Cartagena, in its internationalization strategy, continuously promotes different initiatives. | 4
El curso pasado se beneficiaron de estas ayudas más de 300 estudiantes y un centenar de profesores y personal de administración y servicios de la UPCT. | Last year, more than 300 students and a hundred professors and administrative and service staff from the UPCT benefited from these grants. | 4, 10
Otros acuerdos | Other agreements | 16
Por otro lado, el Consejo de Gobierno ha aprobado otros acuerdos. | On the other hand, the Government Council has approved other agreements. | 16
Entre ellos, la oferta de plazas de nuevo ingreso para grados, másteres y doctorado, muy similar a la del presente curso. | Among them, the offer of new admission places for bachelor's, master's, and doctoral degrees, very similar to that of the current academic year. | 4
También se ha aprobado la implantación del Programa de Doctorado de tecnologías de doble uso y sistemas de gestión en seguridad y defensa por la UPCT; los cursos de formación permanente; y el reconocimiento de créditos por actividades culturales, deportivas, de representación estudiantil, solidarias y de cooperación. | The implementation of the Doctoral Program in dual-use technologies and management systems in security and defense by the UPCT has also been approved; as well as lifelong learning courses; and the recognition of credits for cultural, sports, student representation, solidarity, and cooperation activities. | 4, 9, 16
