sentence | translation | sdg
Investigadores de la Escuela de Caminos y Minas de la UPCT han desarrollado una metodología capaz prevenir derrumbes de edificios. | Researchers from the School of Civil Engineering and Mines at UPCT have developed a methodology capable of preventing building collapses. | 9
Se trata de una combinación de técnicas geofísicas para identificar la presencia de huecos y cavidades en el subsuelo y, así, evitar el deterioro y colapso de las construcciones. | It is a combination of geophysical techniques to identify the presence of voids and cavities in the subsoil and thus prevent the deterioration and collapse of buildings. | 9
Esta nueva herramienta forma parte de la tesis doctoral internacional, defendida por Oussama Jabrane y calificada con la máxima puntuación: Sobresaliente Cum Laude. | This new tool is part of an international doctoral thesis, defended by Oussama Jabrane and rated with the highest distinction: Outstanding Cum Laude. | 4
Los investigadores de Geofísica Aplicada Somera han ensayado la metodología en la Sierra de Gádor (Almería) y en la ciudad marroquí de Fez. | Researchers from Applied Shallow Geophysics have tested the methodology in the Sierra de Gádor (Almería) and in the Moroccan city of Fez. | 9
Los trabajos constatan las ventajas de conocer los huecos y cavidades en el subsuelo para evitar construir en esa superficie y, por tanto, evitar grietas y el inevitable colapso de algunos inmuebles, explica Pedro Martínez Pagán, codirector de la tesis doctoral. | The work confirms the advantages of knowing the voids and cavities in the subsoil to avoid building on that surface and thus prevent cracks and the inevitable collapse of some buildings, explains Pedro Martínez Pagán, co-director of the doctoral thesis. | 9
La metodología es fácil de aplicar. | The methodology is easy to apply. | 9
Es no invasiva, no hay que hacer excavaciones en el terreno, los sensores se instalan fácilmente en el terreno. | It is non-invasive, there is no need for excavations in the land, the sensors are easily installed in the field. | 9
Los equipos son transportables. | The equipment is portable. | 9
Además, los resultados se conocen rápidamente y permiten evaluar amplias zonas. | In addition, the results are quickly known and allow evaluating large areas. | 9
En la actualidad, la detección de cavidades en el subsuelo se realiza a través de sondeos,  que son invasivos, señala el profesor. | Currently, detecting voids in the subsoil is done through boring, which is invasive, the professor points out. | 9
Las conclusiones son aplicables a zonas con problemática similar, entre ellas varias del Sureste español. | The conclusions are applicable to areas with similar issues, including several in the Spanish Southeast. | 9
Los trabajos de campo han estudiado una de las dolinas conocidas de la Sierra de Gádor, es decir, unas estructuras de material calcáreo y han concluido que esta metodología identifica con gran precisión y fiabilidad estas zonas. | Fieldwork has studied one of the known 'dolines' in the Sierra de Gádor, i.e., structures of limestone material, and have concluded that this methodology identifies these areas with great precision and reliability. | 9
En Fez han localizado cavidades en el subsuelo que han sido la causa de los daños que sufren diversas construcciones en la ciudad, explica Martínez, coordinador del máster universitario en Ingeniería de Minas. | In Fez, they have located voids in the subsoil that have been the cause of the damage suffered by various constructions in the city, explains Martínez, coordinator of the master's degree in Mining Engineering. | 9
Oussama Jabrane ha realizado su tesis doctoral en el programa Tecnología y Modelización en Ingeniería Civil, Minera y Ambiental. | Oussama Jabrane has carried out his doctoral thesis in the program of Technology and Modeling in Civil, Mining, and Environmental Engineering. | 9
La ha codirigido el profesor de la Universidad de Fèz, Driss El Azzab. | It was co-directed by the professor at the University of Fès, Driss El Azzab. | 4
Durante la tesis, Jabrane ha realizado dos estancias en la UPCT a través del programa de movilidad internacional KA-107, de Erasmus+. | During the thesis, Jabrane has carried out two stays at UPCT through the international mobility program KA-107, Erasmus +. | 4
