sentence|translation|sdg
La UPCT impartirá un curso online para formar a técnicos y profesionales del sector agrícola en la gestión del cultivo del almendro en seto.|UPCT will offer an online course to train technicians and professionals in the agricultural sector on the management of almond cultivation in a hedge.|4
El curso ha comenzado esta semana y finaliza el 31 de julio, pero mantiene la matrícula abierta.|The course started this week and ends on July 31, but the enrollment is still open.|4
El alumnado estudiará la viabilidad económica y ambiental de este sistema.|The students will study the economic and environmental viability of this system.|13
El temario contempla aspectos relacionados con la elección de la variedad, la finca, los estudios previos en el suelo, la plantación o la mecanización de las podas.|The curriculum includes aspects related to the choice of variety, the farm, previous studies on the soil, plantation, or mechanization of pruning.|2
Además incluye la gestión de las cubiertas vegetales, la sanidad de la planta, la recolección y acondicionamiento de la almendra.|It also includes the management of plant cover, plant health, almond harvesting, and conditioning.|2
El curso finalizará con un tema dedicado a la digitalización y el estudio de costes.|The course will end with a topic dedicated to digitization and cost analysis.|9
Este curso se oferta ante la creciente demanda del consumo de almendra y con las previsiones de aumento de las ventas con la apertura del mercado chino en este último mes.|This course is offered due to the growing demand for almond consumption and the forecasted increase in sales with the opening of the Chinese market in the last month.|1
Este nuevo sistema de cultivo en seto, que se realiza desde hace tan solo unos años, asegura pronta entrada en producción, homogeneidad de producto y control de costes.|This new hedge cultivation system, implemented just a few years ago, ensures quick entry into production, product uniformity, and cost control.|2
El curso lo imparten expertos del sector, que mostrarán cómo optimizar este cultivo y cómo gestionar una explotación de almendro en seto.|The course is taught by industry experts who will demonstrate how to optimize this cultivation and manage a hedge almond operation.|4
Esta actividad formativa finalizará con unas prácticas online.|This training activity will end with online practice sessions.|4
El curso está enfocado a contenidos eminentemente prácticos, volcando el conocimiento en la materia de empresas y organismos de investigación que trabajan en este cultivo en este momento, como: Unio Cooperativa; FutureAlmond; IRTA, CITA; UPCT, UPV; UdL; Agromillora, AZUD, AGQlabs; Industrias David; Tradecorp; TenayaFoods; Fertiadvisor; Semillas FITO.|The course is focused on eminently practical content, drawing knowledge from companies and research organizations currently working in this cultivation, such as: Unio Cooperativa; FutureAlmond; IRTA, CITA; UPCT, UPV; UdL; Agromillora, AZUD, AGQlabs; Industrias David; Tradecorp; TenayaFoods; Fertiadvisor; Semillas FITO.|4
Los alumnos dispondrán de las clases grabadas.|Students will have access to recorded classes.|4
