sentence | translation | sdg  
Las inversiones de la Universidad Politécnica de Cartagena (UPCT) han disminuido un 46% en el último año. | Investments at the Polytechnic University of Cartagena (UPCT) have decreased by 46% in the last year. | 9  
Así consta en las cuentas anuales del ejercicio 2022, aprobadas hoy por el Consejo Social. | This is stated in the annual accounts for the year 2022, approved today by the Social Council. | 8  
A esta disminución se suma el déficit estructural cercano a los 3,5 millones de euros derivado de la falta de ingresos. | To this decrease is added the structural deficit close to 3.5 million euros resulting from the lack of income. | 1  
La disminución en inversiones ha pasado de 2,4 millones en 2021 a 1,1 millones de euros en 2022. | The decrease in investments has gone from 2.4 million in 2021 to 1.1 million euros in 2022. | 1  
Afecta sobre todo a la renovación de los equipos de los laboratorios docentes y de investigación y a las aulas de informática, según explica el vicerrector de Economía, Empresa y Emprendimiento. | It mainly affects the renovation of equipment in teaching and research laboratories and computer classrooms, as explained by the Vice-Rector for Economy, Business, and Entrepreneurship. | 9  
A esta situación se suma la falta de mantenimiento de instalaciones y, sobre todo, de nuestros edificios, en su mayoría, de gran valor patrimonial. | To this situation is added "the lack of maintenance of facilities and, above all, of our buildings, most of them of great heritage value". | 9  
Algunos de los inmuebles presentan deficiencias y tienen goteras y filtraciones cada vez que llueve y las fachadas están muy deterioradas, como por ejemplo el antiguo Hospital de Marina o La Milagrosa, añade el Vicerrector. | Some of the buildings have "deficiencies and leaks every time it rains, and the facades are very deteriorated, such as the old Marina Hospital or La Milagrosa," adds the Vice-Rector. | 9  
Respecto al déficit, es decir, la diferencia entre ingresos y gastos, Sánchez puntualiza que ese carácter estructural conlleva que se perpetúa en el tiempo y así lo estamos viendo en los últimos años, apostilla. | Regarding the deficit, that is, the difference between income and expenses, Sánchez points out that this structural nature means that "it perpetuates over time and that is what we have been seeing in recent years." | 1  
Pese a eso hemos sido capaces de cuadrar números, gracias a la utilización de remanentes de tesorería de ejercicios anteriores. | Despite that, "we have been able to balance the numbers, thanks to the use of treasury surpluses from previous years." | 8  
En la actualidad, estos remanentes se han reducido a la mínima expresión, puntualiza, y se han incorporado todos al presupuesto de 2023. | Currently, these surpluses have been reduced to "the minimum," he points out, and "they have all been included in the 2023 budget." | 8  
La rectora, Beatriz Miguel, ante el agotamiento de los remanentes de la UPCT, ha insistido en la necesidad de aprobar con urgencia un plan de financiación plurianual para las universidades públicas de la Región de Murcia. | The Rector, Beatriz Miguel, faced with the "exhaustion of the UPCT's surpluses," has insisted on the "urgent need to approve a multi-year financing plan for public universities in the Region of Murcia." | 3  
El último plan acordado con la Comunidad Autónoma finalizó en 2020. | The last plan agreed with the Autonomous Community ended in 2020. | 17  
La Rectora recuerda que la Universidad no se puede mantener solo con los ingresos procedentes de la matrícula de los alumnos. | The Rector reminds that "the University cannot be sustained solely with the income from student fees." | 4  
El Consejo Social, en su sesión de hoy, ha aprobado las cuentas anuales que serán remitidas a la consejería de Medio Ambiente, Mar Menor, Universidades e Investigación. | The Social Council, in its session today, has approved the annual accounts that will be sent to the Department of Environment, Mar Menor, Universities, and Research. | 17  
