sentence | translation | sdg
La convocatoria extraordinaria de las pruebas de Evaluación de Bachillerato para el acceso a la Universidad (EBAU), del curso 2022-2023 se celebra desde hoy, lunes 3 de julio, hasta el miércoles, 5 julio, en la Región de Murcia. | The extraordinary call for the Assessment Tests for Baccalaureate for University Access (EBAU), for the 2022-2023 academic year, takes place from today, Monday, July 3, until Wednesday, July 5, in the Region of Murcia. | 4
Más de 300 estudiantes de Bachillerato se presentan a esta convocatoria en la Escuela de Ingeniería Industrial de la UPCT, que ha comenzado hoy, 3 de julio, a las 9.30 -en horario de mañana y tarde-. | More than 300 Baccalaureate students are taking this call at the School of Industrial Engineering of the UPCT, which started today, July 3, at 9:30 -both in the morning and afternoon-. | 4
Independientemente de si han aprobado la EBAU o no, los alumnos tienen una segunda oportunidad para aprobar la Selectividad, y también, los que aspiran a que su nota supere la nota de corte del grado al que quieren acceder. | Regardless of whether they have passed the EBAU or not, students have a second chance to pass the Selectivity exam, and also those who aspire for their grade to exceed the cutoff grade for the degree they want to access. | 4
Se trata de un punto de inflexión y de transición importante en la carrera de los estudiantes.  | This is an important turning point and transition in the students' academic career. | 4
Las pruebas de la convocatoria extraordinaria han comenzado con el examen de Lengua Castellana y Literatura II, y finalizarán el próximo 5 de julio, con la celebración, a las 16.15 horas, del examen correspondiente a Cultura Audiovisual. | The extraordinary call exams started with the examination of Spanish Language and Literature II, and will end on July 5, with the Culture Audiovisual exam at 16:15. | 4
Las notas podrán conocerse el día 10 de julio, a partir de las 15:00 horas, a través del portal de alumno. | The grades will be announced on July 10, starting from 15:00, through the student portal. | 4
El plazo para solicitar revisiones abarca desde el día 10 al 13 de julio hasta las 10:00 horas. | The deadline to request reviews is from July 10 to July 13 until 10:00. | 4
A partir de mañana, martes 4 de julio, comienzan las pruebas de las asignaturas de modalidad y específicas. | Starting tomorrow, Tuesday, July 4, the exams for mode and specific subjects will begin. | 4
La convocatoria extraordinaria de la EBAU es una segunda oportunidad dirigida tanto a aquellos alumnos que no han aprobado las evaluaciones de bachillerato para el acceso a la universidad como para los que no han podido presentarse a la convocatoria ordinaria de junio. | The extraordinary call for the EBAU is a second chance aimed at both students who have not passed the baccalaureate assessments for university access and those who could not attend the ordinary June call. | 4
Además, pueden presentarse los estudiantes que no han conseguido los resultados esperados previamente en la convocatoria de junio, y necesitan subir nota para poder cursar la carrera que elijan, cuya nota de corte necesaria es determinante. | In addition, students who have not achieved the expected results previously in the June call may also apply and need to improve their grade to pursue the career they choose, whose necessary cutoff grade is crucial. | 4
La nota de admisión a la universidad se calcula a partir de la nota media del bachillerato y la nota de la EBAU. | The university admission grade is calculated based on the average grade of baccalaureate and the EBAU grade. | 4
A partir del próximo curso 2023-24 comenzarán a implantarse cambios para adaptar la prueba a la nueva ley educativa, la LOMLOE. | From the next academic year 2023-24, changes will begin to be implemented to adapt the test to the new education law, the LOMLOE. | 4
Cabe destacar que las plazas de los grados más demandados suelen agotarse en la convocatoria ordinaria, por lo que es posible que al realizar la extraordinaria el número de plazas disponibles sean inferiores. | It is worth noting that the places for the most demanded degrees usually run out in the ordinary call, so it is possible that by conducting the extraordinary call, the number of available places may be lower. | 4
