sentence | translation | sdg
La Autoridad Portuaria de Cartagena ha inaugurado el IV Congreso Workshop Intervención Operativa en Riesgos Tecnológicos | The Port Authority of Cartagena has inaugurated the IV Congress Workshop "Operational Intervention in Technological Risks" | 
que se celebrará hasta el próximo jueves 27 de octubre en la Facultad de Ciencias de la Empresa de la Universidad Politécnica de Cartagena. | which will be held until next Thursday, October 27th at the Faculty of Business Sciences of the Polytechnic University of Cartagena. | 
Estas jornadas están organizadas por la Autoridad Portuaria de Cartagena en colaboración con el Consorcio de Extinción de Incendios de la Región de Murcia y los Servicios de Salvamento y Extinción de Incendios de Murcia y Cartagena. | These sessions are organized by the Port Authority of Cartagena in collaboration with the Fire Extinguishing Consortium of the Region of Murcia and the Rescue and Firefighting Services of Murcia and Cartagena. | 
Más de un centenar de expertos en extinción de incendios y salvamento se han dado cita en el Salón de Actos Isaac Peral (antiguo CIM) donde se ha celebrado la inauguración del congreso que ha corrido a cargo del presidente de la Autoridad Portuaria de Cartagena, Antonio Sevilla; la consejera de Presidencia, Mª Dolores Pagán; y el alcalde del Ayuntamiento de Cartagena, José López. | More than a hundred experts in firefighting and rescue have gathered at the Isaac Peral Auditorium (formerly CIM) where the opening of the congress was led by the president of the Port Authority of Cartagena, Antonio Sevilla; the Minister of the Presidency, Mª Dolores Pagán; and the Mayor of the City of Cartagena, José López. | 
Estas jornadas se realizan tradicionalmente en puertos españoles para tratar los asuntos relativos al mundo de los riesgos tecnológicos e incrementar la formación de los efectivos de bomberos en esta materia. | These sessions are traditionally held in Spanish ports to address issues related to the world of technological risks and increase the training of firefighters in this field. | 
Asimismo, el presidente ha querido recalcar que el Puerto tiene interés de tener un cuerpo de bomberos lo mejor preparado posible y que se está invirtiendo en su formación y coordinación en actividades relativas a la propia vigilancia de extinción de incendios. | Likewise, the president wanted to emphasize that the Port is interested in having the best-prepared firefighting team possible and that investments are being made in their training and coordination in activities related to firefighting surveillance. | 
Por su parte, la consejera de Presidencia ha agradecido la colaboración de la Autoridad Portuaria y los bomberos de Cartagena y del Consorcio, porque gracias a estas jornadas podremos tener mayor preparación de estos efectivos en una región que cuenta con importantes empresas que podrían incurrir en ese tipo de riesgos y que, en caso de siniestro, puedan ser atendidas a la mayor celeridad y competencia posible. | For her part, the Minister of the Presidency thanked the collaboration of the Port Authority and the firefighters of Cartagena and the Consortium because "thanks to these sessions we will be able to have greater preparation of these personnel in a region that has important companies that could incur in that type of risks and that, in case of disaster, can be attended to with the greatest speed and competence possible" | 
Durante tres días, este congreso abordará análisis sobre la intervención ante accidentes en el transporte de MMPP en vehículos cisterna | Over three days, this congress will address analysis on intervention in accidents in the transportation of Hazardous and Polluting Goods in tanker vehicles | 
la responsabilidad jurídica en las intervenciones de los bomberos | legal responsibility in the interventions of firefighters | 
la contaminación marítima con sustancias nocivas potencialmente peligrosas | maritime pollution with potentially harmful substances | 
operaciones portuarias de suministro de combustible GNL a buques (servicio de búnkering) | port operations supplying LNG fuel to ships (bunkering service) | 
la gestión de la seguridad en los puertos y su incidencia operacional en las emergencias, gestión de riesgos tecnológicos y emergencias en el Puerto de Cartagena, la protección ante sustancias radiactivas, operaciones de apoyo de emergencias en el mar, evolución de la amenaza química, etc. | management of security in ports and its operational impact on emergencies, management of technological risks and emergencies in the Port of Cartagena, protection against radioactive substances, emergency support operations at sea, evolution of chemical threats, etc. | 
Los asistentes proceden desde diferentes puntos de la geografía como Cartagena, Murcia, Cataluña, Madrid, Toledo, A Coruña, Bilbao, Valencia, etc. | The attendees come from different parts of the geography such as Cartagena, Murcia, Catalonia, Madrid, Toledo, A Coruña, Bilbao, Valencia, etc. | 
Además, este congreso cuenta con la colaboración de empresas como SGS España, CLH, Terminal Logística de Cartagena, LBC Cartagena, Bunge, ILBOC, Z-gas Universidad Politécnica de Cartagena y ayuntamiento de Cartagena. | In addition, this congress has the collaboration of companies such as SGS Spain, CLH, Cartagena Logistics Terminal, LBC Cartagena, Bunge, ILBOC, Z-gas Polytechnic University of Cartagena and the City Council of Cartagena. | 
Los patrocinadores del evento son Repsol y Enagás, junto a la APC. | The sponsors of the event are Repsol and Enagás, together with the APC. |
