sentence|translation|sdg
Los rectores de las universidades públicas de la Región, Beatriz Miguel y José Luján,  han firmado hoy en Murcia la escritura de cesión del edificio Antiguo Hospital de Marina, sede de la escuela de Ingeniería Industrial.|The rectors of the public universities of the Region, Beatriz Miguel and José Luján, signed today in Murcia the deed of assignment of the Old Marina Hospital building, headquarters of the School of Industrial Engineering.|4
Culmina así un periodo de 28 años, desde que el entonces ministro de Educación y Ciencia, Gustavo Suárez Pertierra, asistió al acto de colocación de la primera piedra de lo que sería la futura Universidad Politécnica de Cartagena ante los representantes de los colectivos sociales, económicos, políticos, empresariales y vecinales de la ciudad.|This culminates a 28-year period, since the then Minister of Education and Science, Gustavo Suárez Pertierra, attended the laying of the first stone of what would become the future Polytechnic University of Cartagena before the representatives of the social, economic, political, business, and neighborhood collectives of the city.|4
La firma se produce en el año de conmemoración del 25 aniversario de la UPCT.|The signing takes place in the year commemorating the 25th anniversary of the UPCT.|4
El antiguo Hospital de Marina, de 38.000 metros cuadrados es el edificio civil más grande de la Región de Murcia.|The old Marina Hospital, with 38,000 square meters, is the largest civil building in the Region of Murcia.|4
Forma parte de las construcciones militares que se realizaron en Cartagena en el siglo XVIII, coincidiendo con la remodelación urbanística de Carlos III.|It is part of the military constructions carried out in Cartagena in the 18th century, coinciding with the urban planning remodeling of Carlos III.|4
Se inauguró en 1762.|It was inaugurated in 1762.|4
Jugó una función importante durante años.|It played an important role for years.|3
Aunque se concibió para 1.000 camas, llegó a acoger hasta 4.000 enfermos durante las epidemias.|Although it was designed for 1,000 beds, it ended up accommodating up to 4,000 patients during epidemics.|3
Fue abandonado en 1983 y tras la cesión de la Armada, en 1999 se convirtió en un moderno edificio universitario.|It was abandoned in 1983 and after the Navy's assignment, in 1999 it became a modern university building.|9
La remodelación del edificio abandonado, iniciada durante el mandato del rector de la Universidad de Murcia, Juan Monreal, superó los 5.000 millones de pesetas, es decir, más de 30 millones de euros.|The renovation of the abandoned building, started during the tenure of the rector of the University of Murcia, Juan Monreal, exceeded 5,000 million pesetas, that is, more than 30 million euros.|9
La primera fase de las obras comenzó en 1997.|The first phase of the works started in 1997.|9
Durante los trabajos de rehabilitación, dirigidos por el arquitecto Martín Lejarraga, se colocaron más de 15.000 vigas y revoltones.|During the rehabilitation works, led by the architect Martín Lejarraga, more than 15,000 beams and corbels were placed.|9
En la cubierta se instalaron 300.000 tejas, de las que 30.000 son de vidrio.|On the roof, 300,000 tiles were installed, 30,000 of which are glass.|9
