sentence | translation | sdg  
"Nuestros océanos, nuestro futuro", este es el lema con el que la ONU celebra hoy 8 de junio el Día Mundial de los Océanos. | "Our oceans, our future", this is the slogan with which the UN celebrates World Oceans Day on June 8th. | 14  
El Puerto de Cartagena se suma a esta celebración que persigue sensibilizar sobre el gran papel que juegan en nuestras vidas ya que son los verdaderos pulmones de la tierra generando la mayor parte del oxígeno que consumimos y absorbiendo cerca del 25% de las emisiones de carbono que generamos. | The Port of Cartagena joins this celebration that seeks to raise awareness about the great role they play in our lives as they are the true lungs of the earth, generating most of the oxygen we consume and absorbing about 25% of the carbon emissions we generate. | 13  
Los océanos suponen un 70% de la superficie de la Tierra pero sólo un 1% de su superficie está protegida. | The oceans account for 70% of the Earth's surface but only 1% of its surface is protected. | 14  
Desde Naciones Unidas, se subraya la necesidad de hacer una gestión sostenible que permita recuperarlos ya que, entre otras cosas, son un elemento fundamental en la regulación del clima. | From the United Nations, the need to make sustainable management that allows their recovery is emphasized since, among other things, they are a fundamental element in climate regulation. | 13  
La preservación de ecosistema marino es uno de los objetivos principales de la política de gestión sostenible que desarrolla el Puerto de Cartagena, uno de los primeros de España en contar como entidad adherida al registro EMAS y finalista el año pasado en el Premio ESPO al puerto europeo más sostenible en materia de biodiversidad. | The preservation of the marine ecosystem is one of the main objectives of the sustainable management policy developed by the Port of Cartagena, one of the first in Spain to be listed as an entity adhering to the EMAS register and a finalist last year in the ESPO Award for the most sustainable European port in terms of biodiversity. | 14  
Durante 2016, la APC retiró más de 5.160 t de residuos sólidos de las aguas del puerto, un 66% de ellos eran plásticos, y cada mes se sigue un riguroso proceso de toma de muestras para evaluar la calidad de las aguas gracias a un convenio firmado con la CARM. | During 2016, the APC removed more than 5,160 tons of solid waste from the port waters, 66% of which were plastics, and a rigorous sampling process is followed every month to assess water quality thanks to an agreement signed with the CARM. | 14, 6  
Un excelente indicador del buen estado de las aguas del puerto es que se ha detectado la presencia del molusco nacra, Pinna nobilis. | An excellent indicator of the good condition of the port waters is that the presence of the mollusk "noble pen shell", Pinna nobilis, has been detected. | 14  
Esta es una especie que sólo aparece en aguas limpias y así lo confirman las autoridades ambientales, que han calificado el estado ecológico y químico de las aguas del puerto como bueno. | This is a species that only appears in clean waters and this is confirmed by environmental authorities, who have rated the ecological and chemical state of the port waters as good. | 14  
El Puerto de Cartagena cuenta también dentro de su ámbito con la playa de Cala Cortina que, un año más, ha revalidado la Bandera Azul que otorga la Unión Europea, demostrando que desarrollo económico y la protección del medio ambiente son perfectamente compatibles. | The Port of Cartagena also has within its scope the Cala Cortina beach, which has once again been awarded the Blue Flag by the European Union, demonstrating that economic development and environmental protection are perfectly compatible. | 14  
Sin duda alguna, el despliegue en verano de la barrera anticontaminación es una garantía de protección para este paraje natural. | Without a doubt, the deployment in summer of the anti-pollution barrier is a guarantee of protection for this natural spot. | 14  
La labor de conservación y protección de los océanos nos incumbe a todos y desde el Puerto de Cartagena renovamos en su Día Mundial nuestro compromiso para aportar nuestro granito de arena a este propósito que se incluye dentro de los ODS (Objetivos de Desarrollo Sostenible) del Milenio. | The work of conserving and protecting the oceans concerns us all, and from the Port of Cartagena, we renew our commitment on their World Day to contribute our bit to this purpose included in the Millennium Development Goals (SDGs). | 14
