sentence | translation | sdg
La Cátedra Internuniversitaria de Medio Ambiente Autoridad Portuaria-Campus Mare Nostrum ha convocado las bases de los premios de Trabajos Fin de Grado y Fin de Máster realizados sobre materias relacionadas con el medio ambiente en el entorno del Puerto de Cartagena, y cuya dotación es de 1.000  y 1.500 , respectivamente. | The Interuniversity Chair of Environment Port Authority-Campus Mare Nostrum has convened the basis for the awards of Bachelor's and Master's Thesis related to the environment in the Cartagena Port area, with a prize of €1,000 and €1,500, respectively. | 13
Podrán optar ingenieros, graduados y másteres de la Universidad de Murcia y de la Universidad Politécnica de Cartagena que se hayan presentado en el curso 2015-2016 y cuya calificación sea igual o superior a 9 puntos. | Engineers, graduates, and master's students from the University of Murcia and the Polytechnic University of Cartagena who have presented in the academic year 2015-2016 with a grade equal to or higher than 9 points are eligible. | 4
Los temas podrán versar sobre la Red Natura 2000, biodiversidad y gestión responsable de las especies y hábitats, ruido subacuático, contaminación marina y suelos contaminados, así como cualquier otro tema que, desde el punto de vista medioambiental, pueda ser de interés para el ámbito portuario del Cartagena. | The topics can focus on Natura 2000 Network, biodiversity, responsible management of species and habitats, underwater noise, marine pollution, contaminated soils, and any other topic that may be of interest from an environmental perspective to the port area of Cartagena. | 14
De esta forma, los criterios prioritarios para la evaluación y adjudicación de los premios son los que hacen referencia a la afinidad con las líneas de investigación de la Cátedra (40%) y la aplicabilidad práctica (30%). | Thus, the priority criteria for the evaluation and awarding of the prizes refer to the alignment with the research lines of the Chair (40%) and practical applicability (30%). | 4
La fecha límite de presentación de solicitudes es el próximo 28 de diciembre en cualquiera de los registro de la UPCT, UMU, Campus Mare Nostrum o Autoridad Portuaria,  y el fallo se dará a conocer antes del 28 de febrero de 2017. | The deadline for submitting applications is December 28 in any of the registries of UPCT, UMU, Campus Mare Nostrum, or Port Authority, and the decision will be announced before February 28, 2017. | 4
Las bases de la convocatoria están publicadas en http://www.apc.es/medioambiental.php?reg=18&not=20. | The call's guidelines are published at http://www.apc.es/medioambiental.php?reg=18&not=20. | 17
EL PUERTO DE CARTAGENA ENTRE LOS CINCO PUERTOS MÁS SOSTENIBLES DE EUROPA. | PORT OF CARTAGENA AMONG THE FIVE MOST SUSTAINABLE PORTS IN EUROPE. | 9
La Organización Europea de Puertos Marítimos (ESPO) otorga en Bruselas su premio 2016 al puerto de Bremen y destaca a Cartagena, Dunkerque, Guadalupe y Riga en el Top 5 de los más sostenibles de sus 23 países miembros | The European Sea Ports Organization (ESPO) awards its 2016 prize to the port of Bremen in Brussels and highlights Cartagena, Dunkirk, Guadeloupe, and Riga in the Top 5 most sustainable ports among its 23 member countries. | 9
El principal organismo europeo que agrupa a los principales puertos del continente ha elegido al Puerto de Cartagena en el Top 5 de los más sostenibles en 2016 situándolo entre los finalistas al ESPO Award 2016, que finalmente ha recaído en el puerto alemán de Bremen. | The main European organization that brings together the main ports of the continent has chosen the Port of Cartagena as one of the Top 5 most sustainable in 2016, making it a finalist for the ESPO Award 2016, which has ultimately been awarded to the German port of Bremen. | 9
La Organización  Europea de Puertos Marítimos ha reconocido así el plan impulsado por la Autoridad Portuaria de Cartagena para recuperar la biodiversidad y proteger el entorno natural de la zona manteniendo la actividad económica. | The European Sea Ports Organization has recognized the plan promoted by the Port Authority of Cartagena to restore biodiversity and protect the natural environment of the area while maintaining economic activity. | 15
Junto con Cartagena y Bremen, los otros puertos elegidos han sido los franceses de Dunkerque y Guadalupe y al letón de Riga. | Alongside Cartagena and Bremen, the other chosen ports have been Dunkirk and Guadeloupe from France, and Riga from Latvia. | 9
De esta manera, Cartagena se convierte en el único puerto del Mediterráneo, y de todo el sur de Europa, que obtiene este reconocimiento  a la labor desarrollada en los últimos años para preservar el entorno natural con actuaciones tanto en flora como en fauna y con una especial dedicación a la calidad de las aguas. | In this way, Cartagena becomes the only port in the Mediterranean, and all of Southern Europe, to receive this recognition for the work done in recent years to preserve the natural environment through actions focused on both flora and fauna, with a special dedication to water quality. | 9
Esta distinción realizada por la principal agrupación de puertos europeos supone un orgullo no sólo para el puerto sino para toda Cartagena, ya que lo sitúa a la cabeza de los más verdes del continente y representa un factor diferenciador frente a la competencia que puede ayudar aún más al desarrollo económico sostenible de toda la zona, demostrando que economía y medio ambiente pueden y deben ir unidos. | "This distinction made by the main grouping of European ports is a pride not only for the port but for all of Cartagena, as it places it at the forefront of the greenest in the continent and represents a differentiating factor against the competition that can further aid in the sustainable economic development of the entire area, demonstrating that economy and environment can and should go hand in hand." | 9
Desde la Autoridad Portuaria de Cartagena, queremos felicitar a toda la comunidad portuaria por ayudarnos a conseguir este importante reconocimiento, señalan desde APC. | "From the Port Authority of Cartagena, we want to congratulate the entire port community for helping us achieve this important recognition," as stated by APC. | 9
