sentence | translation | sdg
La Autoridad Portuaria de Cartagena ha celebrado un homenaje por la jubilación de su director general, Pedro Vindel, tras 19 años al frente de la dirección del Puerto de Cartagena. | The Port Authority of Cartagena has celebrated a tribute for the retirement of its general director, Pedro Vindel, after 19 years at the helm of the Cartagena Port. | 8
El acto ha tenido lugar en el antiguo Club de Regatas en compañía los trabajadores del puerto, de la comunidad portuaria, familiares y amigos. | The event took place at the old Regatas Club in the company of port workers, the port community, family, and friends. | 8
Pedro Vindel recibió una placa conmemorativa a su carrera profesional en la Autoridad Portuaria de Cartagena por parte de Antonio Sevilla, presidente del puerto. | Pedro Vindel received a commemorative plaque for his professional career at the Port Authority of Cartagena from Antonio Sevilla, the port's president. | 8
Además, José Mª. Fernández, presidente de la Asociación de Empresarios de Actividades Marítimas (ASEAM) le hizo entrega de un diploma,  junto a numerosos regalos de los empleados. | Additionally, José Mª. Fernández, president of the Association of Maritime Activities Entrepreneurs (ASEAM), presented him with a diploma, along with numerous gifts from the employees. | 8
Vindel ha expresado su agradecimiento al Puerto y a sus trabajadores por haberle acompañado en esta andadura. | Vindel has expressed his gratitude to the Port and its workers for accompanying him in this journey. | 8
Antonio Sevilla ha expresado unas palabras de agradecimiento a su compañero por ser un "gran e incansable trabajador, para mí todo un ejemplo y una línea de trabajo hacia donde debe trabajar el Puerto", ha afirmado el presidente de la Autoridad Portuaria. | Antonio Sevilla has expressed words of gratitude to his colleague for being a "great and tireless worker, for me a true example and a line of work towards where the Port should work," stated the president of the Port Authority. | 8
Asimismo, ha manifestado que la labor de Pedro Vindel ha sido "fundamental" para que el Puerto esté situado en los primeros puestos, "ha peleado duro junto a todo el entorno portuario", ha concluido Antonio Sevilla. | Likewise, he stated that Pedro Vindel's work has been "fundamental" for the Port to be in the top positions, "he has fought hard alongside the entire port environment," concluded Antonio Sevilla. | 8
Pedro Vindel es natural de Gijón desde 1948 e Ingeniero de Caminos, Canales y Puertos. | Pedro Vindel is a native of Gijón since 1948 and a civil engineer specialized in Roads, Channels, and Ports. | 4
Es el mayor de tres hermanos y un gran aficionado del fútbol. | He is the eldest of three siblings and a big football fan. | 3
Casado con Paloma, tiene cuatro hijos y es abuelo de seis nietos. | Married to Paloma, he has four children and is a grandfather of six grandchildren. | 5
Comenzó su andadura profesional en Dragados y Construcciones en el puerto de Huelva. | He began his professional journey at Dragados y Construcciones in the port of Huelva. | 8
Entre sus hitos en la Autoridad Portuaria de Cartagena destacan el posicionamiento del Puerto de Cartagena como el cuarto puerto en el tráfico de mercancías, además de acometer obras de gran importancia como la ampliación de Escombreras o la integración del puerto en la ciudad. | Among his milestones in the Port Authority of Cartagena, it stands out the positioning of the Port of Cartagena as the fourth port in cargo traffic, as well as carrying out important projects such as the expansion of Escombreras or the port integration into the city. | 9
