sentence | translation | sdg
Han pasado 23 años del hundimiento del submarino nuclear ruso Kursk, en fallecieron tripulación y acompañantes. | 23 years have passed since the sinking of the Russian nuclear submarine Kursk, where the crew and accompanying personnel died. | 3
Nuevas teorías apuntan a que el accidente pudo deberse a una colisión con un submarino de la OTAN. | New theories suggest that the accident could have been due to a collision with a NATO submarine. | 16
¿Esta es una teoría posible? | Is this a possible theory? | 16
¿Cómo pudo ocurrir esta tragedia? | How could this tragedy have happened? | 16
El subdirector de la Escuela de Ingeniería Naval y Oceánica de la UPCT, Carlos Mascaraque, afirma en una entrevista emitida en el programa nacional La Noche de Adolfo Arjona, que esta teoría puede ser factible con la explicación pero nunca puede ser probada. | The subdirector of the School of Naval and Oceanic Engineering at UPCT, Carlos Mascaraque, states in an interview broadcast on the national program 'La Noche de Adolfo Arjona' that this theory "may be feasible with the explanation but can never be proven." | 4
La última teoría sostiene que el Kurs no se hundió por la colisión. | The latest theory argues that the Kursk did not sink due to the collision. | 16
Dice que había dos submarinos estadounidenses espiando las maniobras y uno de ellos colisionó con el Kurs y otro lanzó un torpedo. | It is said that there were two American submarines spying on the maneuvers, one of which collided with the Kursk and the other launched a torpedo. | 16
Esto respaldaría las dos colisiones del informe oficial. | This would support the two collisions in the official report. | 16
Mascaraque, durante su entrevista en la cadena Cope, se refiere también al mantenimiento del submarino, que solo tenía seis años de vida. | Mascaraque, during his interview on the Cope network, also refers to the maintenance of the submarine, which was only six years old. | 9
Además menciona las pocas horas de formación de la dotación, la falta de experiencia para operar ese tipo de torpedos como una posible causa. | He also mentions the few training hours for the crew, the lack of experience in operating that type of torpedoes as a possible cause. | 4
El sumergible del ejército soviético fue botado en el año 1994. | The Soviet army submarine was launched in the year 1994. | 9
Medía 154 metros de eslora. | It measured 154 meters in length. | 9
Su largo superaba al de dos aviones Boeing 747. | Its length exceeded that of two Boeing 747 aircraft. | 9
Tenía cuatro pisos de altura y se consideraba un submarino imposible de hundir. | It had four stories in height and was considered an unsinkable submarine. | 9
Naufragó al norte de Rusia. | It sank off the northern coast of Russia. | 14
Fallecieron 118 personas. | 118 people died. | 3
Los informes dicen que pasaron 16 horas hasta que el Kursk pudo ser localizado. | Reports say that 16 hours passed before the Kursk could be located. | 16
Una investigación oficial posterior concluyó que una soldadura defectuosa en la carcasa del proyectil causó la explosión que destruyó la sala de torpedos. | A subsequent official investigation concluded that a defective weld in the projectile casing caused the explosion that destroyed the torpedo room. | 9
