sentence|translation|sdg
Jaime Ayala Poveda, a first-year Architecture student at UPCT, has won the second Don Bosco National Prize 2023, the 36th edition of this youth innovation and research competition, with his wireless equipment prototype for fencing competitions.|Jaime Ayala Poveda, un estudiante de primer año de Arquitectura en la UPCT, ha ganado el segundo Premio Nacional Don Bosco 2023, la 36ª edición de este certamen de innovación e investigación juvenil, con su prototipo de equipo inalámbrico para las competiciones de esgrima.|4
The system devised by Ayala, which is being developed with the help of the Fencing Federation of the Region of Murcia, saves 40 meters of cable per fencer.|El sistema ideado por Ayala, que está desarrollando con ayuda de la Federación de Esgrima de la Región de Murcia, ahorra 40 metros de cable por esgrimista.|9
Fencing weapons have a sensor that sends a signal after each touch to the opponent.|Las armas de esgrima tienen un sensor que envía una señal tras cada toque al adversario.|9
Until now, the transmission is done through cables that run along the blade of swords, sabers, and foils, go through the fencers' suits, and reach the back of the track and from there to the electronic scoreboard.|Hasta ahora, la transmisión se realiza mediante cables que recorren la hoja de las espadas, sables y floretes, atraviesan el traje de los esgrimistas y llegan hasta el fondo de la pista y, de ahí, al marcador electrónico.|9
This system leads to technical failures when a cable breaks, complicating the athletes' mobility.|Este sistema da pie a fallos técnicos, cuando algún cable se rompe, y que complica la movilidad de los deportistas.|3
"In a national tournament in Almería, I got tangled with the cable and fell," recalls the young inventor, who reached silver in the fencer ranking of the Region of Murcia and gold among those under 20 in his last competition.|"En un torneo nacional en Almería me lié con el cable y me caí", recuerda el joven inventor, que alcanzó la plata en el ránking de esgrimistas de la Región de Murcia y el oro entre los menores de 20 años en su última competición.|3
The alternative is the system he has developed with radiofrequency technology to wirelessly connect the weapon sensors to the scoreboard.|La alternativa es el sistema que ha desarrollado con tecnología de radiofrecuencia para conectar inalámbricamente los sensores de las armas con el marcador.|9
"We have experimentally tested it in the club's facilities and have seen that it works," says the student from the Polytechnic University of Cartagena.|"Lo hemos probado experimentalmente en las instalaciones del club y hemos visto que funciona", cuenta el alumno de la Politécnica de Cartagena.|4
"There are other alternatives on the market, but they are inaccessible to most clubs, so our team is cost-effective to make it more affordable," he adds.|"Hay otras alternativas en el mercado, pero inaccesibles para la mayoría de clubes, por lo que nuestro equipo es de bajo coste para volverlo más asequible", añade.|9
He developed the invention during the Research Baccalaureate he studied at IES Floridablanca and presented it at the IDIES congress in collaboration with UPCT.|Desarrolló el invento durante el Bachillerato de Investigación que cursó en el IES Floridablanca y lo presentó al congreso IDIES con el que colabora la UPCT.|4
"Researching to improve my sport is very satisfying," acknowledges the student, who had to train in programming to complete his prototype.|"Investigar para que mi deporte mejore es muy satisfactorio", reconoce el estudiante, que tuvo que formarse en programación para concluir su prototipo.|4
Despite this, he did not hesitate to enroll in the Bachelor's degree in Architectural Fundamentals, his vocation since childhood.|Pese a ello, no dudó en matricularse en el grado en Fundamentos de Arquitectura, su vocación desde niño.|4
