sentence | translation | sdg
La Universidad Politécnica de Cartagena imparte un curso de Training de hablar en público | The Polytechnic University of Cartagena offers a course on "Public Speaking Training" | 4
con el objetivo de alcanzar una comunicación eficaz | with the aim of achieving effective communication | 4
que se celebra el 28 de junio,  de 17:30 a 19:30, en la Casa del Estudiante de Cartagena, y está organizado por el Servicio Integral de Prácticas y Empleo | which will take place on June 28, from 17:30 to 19:30, at the Student House of Cartagena, and is organized by the Integral Service of Internships and Employment | 4
El curso está dirigido, especialmente, a estudiantes que van a presentar el TFG o TFM y recién egresados que se preparan para una entrevista de trabajo | The course is especially aimed at students who are going to present their Final Project or Master's Thesis and recent graduates preparing for a job interview | 4, 8
No obstante, hablar en público va más allá de un contexto académico, incluye aumentar las posibilidades en la búsqueda de empleo y desarrollo profesional, bien sea en una entrevista, una reunión o en una presentación de un proyecto | However, public speaking goes beyond an academic context, it includes increasing opportunities in job search and professional development, whether in an interview, a meeting, or a project presentation | 4, 8
Hablar en público es una competencia que marca la diferencia a nivel profesional | Public speaking is a competence that makes a difference at a professional level | 4
Este curso es como un gimnasio de comunicación para hacer buenas exposiciones en público, en el que el entrenamiento es clave para potenciar las habilidades comunicativas | This course is like a communication gym to deliver good public presentations, where training is key to enhance communication skills | 4
De una manera práctica, dinámica y participativa, se potencia la seguridad y consciencia acerca de cómo comunicamos y cómo podemos mejorar | In a practical, dynamic, and participative way, it enhances confidence and awareness of how we communicate and how we can improve | 4, 8
Hay una clave en todo esto, lo importante es que tú eres quien comunica, por lo que este curso se centra en la gestión personal y en las actitudes que facilitan una comunicación efectiva | There is a key in all of this, the important thing is that you are the one who communicates, so this course focuses on personal management and attitudes that facilitate effective communication | 4, 8
Las inscripciones son gratuitas, las plazas limitadas y el plazo finaliza el 26 de junio a las 15:00 horas | Registration is free, places are limited, and the deadline is June 26 at 15:00 hours | 4
Para formalizar la inscripción pinchar en el siguiente enlace: https://eventos.upct.es/99671/detail/training-de-hablar-en-publico.html | To formalize the registration, click on the following link: https://eventos.upct.es/99671/detail/training-de-hablar-en-publico.html | 4
