sentence | translation | sdg
Soluciones a la escasez hídrica, la contaminación de las masas de agua y las inundaciones, fenómenos cada vez más frecuentes debido al cambio climático, centran las investigaciones en la línea monográfica sobre la resiliencia de las infraestructuras hidráulicas ante el calentamiento global que se presentan en la Universidad Politécnica de Cartagena (UPCT) durante las VII Jornadas de Ingeniería del Agua, que se celebran este miércoles y jueves en el antiguo Hospital de Marina. | Solutions to water scarcity, water pollution, and floods, phenomena increasingly frequent due to climate change, are the focus of research in the monographic line on the resilience of hydraulic infrastructures to global warming presented at the Universidad Politécnica de Cartagena (UPCT) during the VII Water Engineering Conference, held this Wednesday and Thursday at the old Navy Hospital. | 6
Las Jornadas de Ingeniería del Agua (JIA) son unos encuentros bienales, de carácter científico-técnico, que reúnen a los mejores expertos, nacionales e internacionales, tanto de las universidades como de las administraciones y empresas, y que son promovidas, conjuntamente, por la Fundación para el Fomento de la Ingeniería del Agua (FFIA) y el Capítulo Español de la International Association for Hydro-Environment Engineering and Research (IAHR). | The Water Engineering Conferences (JIA) are biannual scientific-technical meetings that bring together the best national and international experts from universities, administrations, and companies, jointly promoted by the Foundation for the Promotion of Water Engineering (FFIA) and the Spanish Chapter of the International Association for Hydro-Environment Engineering and Research (IAHR). | 6
La organización de estas séptimas jornadas ha sido asumida por el Grupo de Ingeniería Hidráulica, Marítima y Medioambiental (Hidr@m) de la UPCT, integrado por investigadores de la Escuela de Caminos y Minas (EICM). | The organization of these seventh conference has been assumed by the Hydraulic, Maritime, and Environmental Engineering Group (Hidr@m) of the UPCT, composed of researchers from the School of Civil Engineering and Mining (EICM). | 9
Se han inscrito más de 250 expertos en Ingeniería del Agua y se van a exponer 118 presentaciones orales y 62 pósteres. | More than 250 water engineering experts have registered and 118 oral presentations and 62 posters will be presented. | 9
La resiliencia de las infraestructuras hidráulicas es el tema monográfico de esta edición, en consonancia con los grandes retos de la sociedad actual y con dos de los Objetivos de Desarrollo Sostenible (ODS): garantizar la disponibilidad de agua, su gestión sostenible y el saneamiento para todos y adoptar medidas urgentes para combatir el cambio climático y sus efectos, explica Juan García Bermejo, director de la EICM. | The resilience of hydraulic infrastructures is the monographic theme of this edition, "in line with the major challenges of current society and with two of the Sustainable Development Goals (SDGs): ensuring water availability, sustainable management, sanitation for all, and taking urgent measures to combat climate change and its effects," explains Juan García Bermejo, director of EICM. | 9
Los ponentes invitados a estas jornadas son el catedrático portugués Jorge Matos, experto de fama mundial en estructuras hidráulicas; Inmaculada Serrano, gerente de Aguas de Murcia; Teodoro Estrela, director general del Agua del Ministerio para la Transición Ecológica; la catedrática Petra Amparo López, vicepresidenta de la International Association for Hydro-Environment Engineering and Research; el investigador del Karlsruhe Institute of Technology Daniel Valero; Javier Sánchez, subdirector General de Protección de las Aguas y Gestión de Riesgos del Ministerio para la Transición Ecológica y el Reto Demográfico, y Juan Ojeda, responsable de Agua de la empresa TYPSA. | The guest speakers at these conferences are the Portuguese professor Jorge Matos, a world-renowned expert in hydraulic structures; Inmaculada Serrano, manager of Waters of Murcia; Teodoro Estrela, General Director of Water from the Ministry for Ecological Transition; Professor Petra Amparo López, Vice President of the International Association for Hydro-Environment Engineering and Research; Karlsruhe Institute of Technology researcher Daniel Valero; Javier Sánchez, Deputy Director General of Water Protection and Risk Management of the Ministry for Ecological Transition and Demographic Challenge; and Juan Ojeda, Water Manager at TYPSA company. | 9
Cálculo de zonas inundables | Calculation of flood zones | 6
Como antesala al cónclave científico, este martes se han realizado en la Escuela de Caminos y Minas cuatro cursos de formación para estudiantes de doctorado y técnicos de empresas sobre Cálculo de zonas inundables, Sistemas urbanos de drenaje sostenible y Buenas prácticas para la monitorización de caudales y contaminación. | As a prelude to the scientific conclave, four training courses on flood zone calculation, sustainable urban drainage systems, and good practices for flow and pollution monitoring were held on Tuesday at the School of Civil Engineering and Mining for doctoral students and company technicians. | 6
Los cursos han contado con setenta inscritos. | The courses had seventy participants. | 4
Las JIA 2023 han sido inauguradas este miércoles por la rectora de la UPCT, Beatriz Miguel, y por el presidente de la Confederación Hidrográfica del Segura (CHS), Mario Urrea. | The 2023 Water Engineering Conference was inaugurated this Wednesday by the UPCT Rector, Beatriz Miguel, and by the president of the Segura Hydrographic Confederation (CHS), Mario Urrea. | 6
