sentence|translation|sdg
El Día Marítimo Europeo, EMD en sus siglas en inglés, es un evento anual que la comunidad marítima de Europa celebra en el mes de mayo para establecer contactos, debatir y esbozar acciones conjuntas sobre asuntos marítimos y economía azul sostenible.|The European Maritime Day, EMD in English, is an annual event that the maritime community of Europe celebrates in May to network, discuss, and outline joint actions on maritime affairs and sustainable blue economy.|14
El EMD brinda una experiencia atractiva e interactiva para ponerse al día sobre el estado actual de una amplia gama de temas relacionados con la economía azul y el medio ambiente marino.|EMD provides an engaging and interactive experience to stay updated on the current status of a wide range of topics related to the blue economy and marine environment.|14
Cuenta con una gran cantidad de ponentes, sesiones temáticas, talleres y sesiones de presentación organizadas por las partes interesadas y la Comisión Europea.|It features a large number of speakers, thematic sessions, workshops, and presentation sessions organized by stakeholders and the European Commission.|17
El EMD está dirigido a profesionales de empresas, gobiernos, instituciones públicas, ONG y académicos, así como a ciudadanos de la UE interesados ??en el mar.|EMD is aimed at professionals from businesses, governments, public institutions, NGOs, academics, and EU citizens interested in the sea.|17
La edición de 2023 del Día Marítimo Europeo tuvo lugar en Brest, Francia, los días 24 y 25 de mayo como evento físico.|The 2023 edition of the European Maritime Day took place in Brest, France, on May 24 and 25 as a physical event.|14
No obstante, esta no es la única acción para celebrar los mares y océanos y la economía azul sostenible del continente.|However, this is not the only action to celebrate the seas and oceans and the sustainable blue economy of the continent.|14
Los eventos de EMD In My Country 2023 también se llevarán a cabo en toda Europa del 1 de abril al 31 de octubre de 2023.|The EMD In My Country 2023 events will also take place throughout Europe from April 1 to October 31, 2023.|14
Un año más, la UPCT se suma a la celebración del Día Marítimo Europeo.|Once again, the UPCT joins the celebration of the European Maritime Day.|17
En esta ocasión, a través de Espacio Azul UPCT que organiza la conferencia Música y océano a cargo de Mª Luisa Valderas, profesora del IES Isaac Peral de Cartagena.|On this occasion, through Espacio Azul UPCT, the conference "Music and Ocean" will be organized by Mª Luisa Valderas, a professor at IES Isaac Peral in Cartagena.|4
El evento tendrá lugar el martes, 6 de junio, a las 18 horas en el Salón de Grados del Edificio CIM (Calle Real, 3, Cartagena).|The event will take place on Tuesday, June 6, at 6:00 p.m. in the Degree Hall of the CIM Building (Calle Real, 3, Cartagena).|4
La entrada será gratuita hasta completar aforo.|Admission will be free until full capacity is reached.|4
Actividad financiada por la Comunidad Autónoma de la Región de Murcia a través de la Fundación Séneca - Agencia de Ciencia y Tecnología de la Región de Murcia y del programa de la Unión Europea NextGenerationEU.|Activity funded by the Autonomous Community of the Region of Murcia through the Séneca Foundation - Agency for Science and Technology of the Region of Murcia and the European Union's NextGenerationEU program.|17
